dataset,method,repetition,repetition_name,idx,AP50_class1,mAP_class1,average_AP50,average_mAP,AP50_class2,mAP_class2,AP50_class3,mAP_class3,AP50_class4,mAP_class4,AP50_class5,mAP_class5,AP50_class6,mAP_class6
conic,deepflash2,2,2,glas_18,0.0,0.0,0.3810977339744568,0.24213197827339172,0.7080292105674744,0.40379342436790466,0.6052631735801697,0.4172322750091553,0.1428571492433548,0.12857143580913544,,,0.44933921098709106,0.2610626518726349
conic,deepflash2,2,2,glas_29,0.0,0.0,0.5134740471839905,0.33024027943611145,0.7654321193695068,0.4097529947757721,0.7225610017776489,0.5329664945602417,0.6377952694892883,0.45734214782714844,0.3333333432674408,0.19151516258716583,0.6217228174209595,0.389864981174469
conic,deepflash2,2,2,glas_32,0.0,0.0,0.4726294279098511,0.2989281713962555,0.7373737096786499,0.44060707092285156,0.7764227390289307,0.5733598470687866,0.4423076808452606,0.3048768639564514,0.26923078298568726,0.10319612175226212,0.6104417443275452,0.37152907252311707
conic,deepflash2,2,2,glas_41,,,0.6186703443527222,0.40686625242233276,0.6976320743560791,0.36007362604141235,0.6499999761581421,0.47609442472457886,0.5,0.4000000059604645,,,0.6270492076873779,0.39129701256752014
conic,deepflash2,2,2,glas_45,0.0,0.0,0.3950960636138916,0.23072265088558197,0.67128986120224,0.3577579855918884,0.7072758078575134,0.5019775629043579,0.1690140813589096,0.08342131227254868,0.3571428656578064,0.19970649480819702,0.46585366129875183,0.24147255718708038
conic,deepflash2,2,2,glas_46,,,0.39341092109680176,0.2351733148097992,0.6038095355033875,0.2862227261066437,0.7342342138290405,0.5338595509529114,0.1111111119389534,0.09941519796848297,0.0,0.0,0.517899751663208,0.25636905431747437
conic,deepflash2,2,2,glas_51,0.0,0.0,0.3076952397823334,0.17886900901794434,0.5214408040046692,0.2355659306049347,0.726190447807312,0.4893893301486969,0.0,0.0,0.0,0.0,0.5985401272773743,0.34825876355171204
conic,deepflash2,2,2,glas_59,0.0,0.0,0.3434000015258789,0.20020385086536407,0.5720000267028809,0.25960254669189453,0.625,0.46355780959129333,0.0,0.0,,,0.5199999809265137,0.27785882353782654
conic,deepflash2,2,2,glas_60,0.0,0.0,0.3691929280757904,0.21584787964820862,0.6650124192237854,0.33939483761787415,0.5428571701049805,0.3717058300971985,0.0714285746216774,0.05000000074505806,,,0.5666666626930237,0.31813859939575195
conic,deepflash2,2,2,consep_3,0.0,0.0,0.4770703911781311,0.19643667340278625,,,0.7232704162597656,0.45761680603027344,0.1818181872367859,0.08235572278499603,1.0,0.20000000298023224,0.4802631437778473,0.24221083521842957
conic,deepflash2,2,2,consep_6,,,0.4676365852355957,0.2466701716184616,0.6473684310913086,0.3401702344417572,0.5806451439857483,0.30933523178100586,0.5,0.22844012081623077,0.0,0.0,0.6101694703102112,0.3554052412509918
conic,deepflash2,2,2,consep_9,0.6000000238418579,0.2752380967140198,0.30161064863204956,0.14593029022216797,,,0.2142857164144516,0.1257142871618271,0.0,0.0,,,0.3921568691730499,0.18276876211166382
conic,deepflash2,2,2,consep_10,,,0.6770502924919128,0.43125975131988525,0.5238693356513977,0.2551394999027252,0.6129032373428345,0.3712022006511688,1.0,0.7333333492279053,,,0.5714285969734192,0.3653640151023865
conic,deepflash2,2,2,pannuke_2,,,0.32332858443260193,0.19831052422523499,0.6569506525993347,0.3640702962875366,0.27272728085517883,0.20944957435131073,0.0,0.0,,,0.3636363744735718,0.2197222262620926
conic,deepflash2,2,2,pannuke_11,,,0.7554793953895569,0.48718616366386414,,,0.7594936490058899,0.4980432391166687,0.7777777910232544,0.5209577083587646,,,0.7291666865348816,0.4425574243068695
conic,deepflash2,2,2,pannuke_13,0.0,0.0,0.3682401478290558,0.1910661906003952,0.6041666865348816,0.26747411489486694,0.4749999940395355,0.29078203439712524,0.375,0.19538584351539612,0.3333333432674408,0.18901100754737854,0.4219409227371216,0.20374421775341034
conic,deepflash2,2,2,pannuke_15,0.0,0.0,0.3094368278980255,0.15432514250278473,0.6098484992980957,0.2834462523460388,0.32474225759506226,0.14350111782550812,0.4763779640197754,0.2361491620540619,0.0,0.0,0.44565218687057495,0.26285427808761597
conic,deepflash2,2,2,pannuke_20,0.0,0.0,0.6527777910232544,0.28581875562667847,,,0.7777777910232544,0.41383060812950134,1.0,0.3499999940395355,,,0.8333333134651184,0.3794444501399994
conic,deepflash2,2,2,crag_2,,,0.5955542325973511,0.3678574562072754,0.6482923626899719,0.3731759190559387,0.7540983557701111,0.5411165952682495,0.456620991230011,0.3377019762992859,0.5,0.18909090757369995,0.6187594532966614,0.39820194244384766
conic,deepflash2,2,2,crag_19,0.0,0.0,0.5162942409515381,0.32383233308792114,0.6248348951339722,0.30515068769454956,0.6780626773834229,0.4895828664302826,0.5787139534950256,0.4191821217536926,0.5483871102333069,0.2924423813819885,0.6677667498588562,0.4366361200809479
conic,deepflash2,2,2,crag_22,0.21917808055877686,0.11046268045902252,0.33040884137153625,0.20337741076946259,0.7329999804496765,0.43263477087020874,0.5674418807029724,0.3906654715538025,0.043478261679410934,0.03913043439388275,0.0,0.0,0.4193548262119293,0.24737104773521423
conic,deepflash2,2,2,crag_25,0.0,0.0,0.5581217408180237,0.31886550784111023,0.6641221642494202,0.3574267625808716,0.6399999856948853,0.38041743636131287,1.0,0.6000000238418579,,,0.4864864945411682,0.2564833462238312
conic,deepflash2,2,2,crag_27,0.0,0.0,0.4889669716358185,0.3036825954914093,0.6948148012161255,0.36610981822013855,0.4852216839790344,0.35610005259513855,0.49367088079452515,0.3539108335971832,0.5384615659713745,0.2996160387992859,0.7216326594352722,0.44635891914367676
conic,deepflash2,2,2,crag_30,0.46666666865348816,0.20134787261486053,0.5126935839653015,0.320732980966568,0.7733075618743896,0.47185173630714417,0.5394126772880554,0.373335063457489,0.5287187099456787,0.3708186745643616,0.1666666716337204,0.13333334028720856,0.6013888716697693,0.37371116876602173
conic,deepflash2,2,2,crag_33,0.0,0.0,0.2890890836715698,0.16813786327838898,0.6357119679450989,0.31034359335899353,0.4961240291595459,0.328235387802124,0.0,0.0,0.0,0.0,0.6026986241340637,0.3702481985092163
conic,deepflash2,2,2,crag_44,0.2222222238779068,0.09940572082996368,0.3845876157283783,0.2321360856294632,0.7013930678367615,0.3882298171520233,0.4238682985305786,0.2770484983921051,0.35820895433425903,0.2600190341472626,0.0,0.0,0.6018329858779907,0.36811333894729614
conic,deepflash2,2,2,crag_48,0.19780220091342926,0.1040312647819519,0.43979915976524353,0.249184250831604,0.6523904204368591,0.3465237021446228,0.6196808218955994,0.4252544045448303,0.19565217196941376,0.13860946893692017,0.3333333432674408,0.09047619998455048,0.6399358510971069,0.39021044969558716
conic,deepflash2,2,2,crag_54,0.0,0.0,0.24042996764183044,0.1409856230020523,0.6991999745368958,0.41331347823143005,0.1666666716337204,0.12303704023361206,0.0,0.0,,,0.3362831771373749,0.16857761144638062
conic,deepflash2,2,2,crag_58,0.20000000298023224,0.11636364459991455,0.3323928415775299,0.20252464711666107,0.6772046685218811,0.39664381742477417,0.4150943458080292,0.27902594208717346,0.22580644488334656,0.17028740048408508,0.0,0.0,0.47625160217285156,0.2528270184993744
conic,deepflash2,2,2,crag_64,0.0833333358168602,0.03700000047683716,0.3829704821109772,0.22975726425647736,0.5637118816375732,0.2853953540325165,0.6856539845466614,0.4601811468601227,0.18421052396297455,0.1483394354581833,0.15789473056793213,0.08251450955867767,0.6230186223983765,0.3651130795478821
conic,deepflash2,3,3,dpath_8,0.2857142984867096,0.12952296435832977,0.5117977261543274,0.3134678602218628,0.7010710835456848,0.3862228989601135,0.6891191601753235,0.5012506246566772,0.5103092789649963,0.37908226251602173,0.2631579041481018,0.08693735301494598,0.6214148998260498,0.3977909982204437
conic,deepflash2,3,3,dpath_11,0.0,0.0,0.540464460849762,0.3457688093185425,0.693989098072052,0.32924404740333557,0.7437604069709778,0.5804228186607361,0.5940959453582764,0.4477670192718506,0.5675675868988037,0.29865917563438416,0.6433734893798828,0.4185197949409485
conic,deepflash2,3,3,dpath_12,0.1805555522441864,0.08064316213130951,0.49373796582221985,0.30166664719581604,0.5122276544570923,0.23991963267326355,0.7673885226249695,0.5623204112052917,0.3458646535873413,0.23432990908622742,0.4866666793823242,0.26362374424934387,0.6697247624397278,0.4291631579399109
conic,deepflash2,3,3,dpath_17,0.0,0.0,0.4564656913280487,0.2870080769062042,0.718772828578949,0.3738687336444855,0.7645502686500549,0.5381096601486206,0.43809524178504944,0.3282110095024109,0.25,0.10820432752370834,0.567375898361206,0.37365487217903137
conic,deepflash2,3,3,dpath_21,0.0,0.0,0.4416389465332031,0.28694191575050354,0.7367458939552307,0.3894656300544739,0.8230714797973633,0.5937708616256714,0.43617022037506104,0.31184718012809753,0.0,0.0,0.6538461446762085,0.42656785249710083
conic,deepflash2,3,3,dpath_22,0.12903225421905518,0.06810840964317322,0.4527986943721771,0.27649936079978943,0.784023642539978,0.44425803422927856,0.6685039401054382,0.47828736901283264,0.303964763879776,0.20538511872291565,0.25,0.1021978035569191,0.581267237663269,0.3607596457004547
conic,deepflash2,3,3,dpath_24,,,0.5061510801315308,0.33156582713127136,0.7170686721801758,0.38759857416152954,0.6619915962219238,0.5014990568161011,0.5565862655639648,0.388017475605011,0.0,0.0,0.595108687877655,0.3807140290737152
conic,deepflash2,3,3,dpath_31,0.0,0.0,0.3905925452709198,0.255429744720459,0.6894308924674988,0.38745632767677307,0.7445482611656189,0.5344606637954712,0.17391304671764374,0.1144113764166832,0.0882352963089943,0.046722687780857086,0.6474278569221497,0.4495275616645813
conic,deepflash2,3,3,dpath_33,0.1764705926179886,0.107516348361969,0.4767118990421295,0.3181239664554596,0.6748538017272949,0.3709215521812439,0.7060703039169312,0.5131044387817383,0.420634925365448,0.30868008732795715,0.25,0.17499999701976776,0.6322417855262756,0.4335213601589203
conic,deepflash2,3,3,dpath_34,,,0.6270869970321655,0.3947180509567261,0.7153153419494629,0.3761788606643677,0.828519880771637,0.6449712514877319,0.4225352108478546,0.32682257890701294,0.5,0.17000000178813934,0.6690647602081299,0.45561766624450684
conic,deepflash2,3,3,dpath_40,0.0,0.0,0.4171667993068695,0.26670604944229126,0.7152542471885681,0.3600064218044281,0.7881066203117371,0.5759269595146179,0.40799999237060547,0.2873242497444153,0.0,0.0,0.5916398763656616,0.3769787549972534
conic,deepflash2,3,3,dpath_48,0.2153846174478531,0.1089152842760086,0.4612996280193329,0.2813866436481476,0.6511628031730652,0.31498369574546814,0.645680844783783,0.48406273126602173,0.3478260934352875,0.24897220730781555,0.27659574151039124,0.15222272276878357,0.631147563457489,0.37916314601898193
conic,deepflash2,3,3,dpath_52,0.0,0.0,0.40824243426322937,0.26215997338294983,0.6838235259056091,0.3000069260597229,0.5447761416435242,0.410149484872818,0.568345308303833,0.40549540519714355,0.0,0.0,0.6525096297264099,0.4573080539703369
conic,deepflash2,3,3,dpath_56,,,0.5396470427513123,0.34092992544174194,0.7086446285247803,0.4028002619743347,0.7061728239059448,0.5199092626571655,0.37735849618911743,0.24538329243659973,,,0.3664122223854065,0.1956268846988678
conic,deepflash2,3,3,dpath_65,0.44413408637046814,0.17752483487129211,0.5438941121101379,0.3347378969192505,0.6813725233078003,0.36445778608322144,0.697265625,0.538120687007904,0.5441176295280457,0.42951759696006775,0.37037035822868347,0.15546844899654388,0.5261043906211853,0.34333792328834534
conic,deepflash2,3,3,glas_11,1.0,0.699999988079071,0.6884545683860779,0.4316389560699463,0.7746031880378723,0.4439890384674072,0.6969696879386902,0.5216490030288696,0.5504587292671204,0.40122073888778687,0.5,0.14107142388820648,0.6086956262588501,0.38190367817878723
conic,deepflash2,3,3,glas_12,0.0,0.0,0.3782712519168854,0.20500974357128143,0.5851755738258362,0.28110748529434204,0.7545271515846252,0.4826558530330658,0.15000000596046448,0.08203093707561493,0.3414634168148041,0.1375240683555603,0.4384615421295166,0.24674014747142792
conic,deepflash2,3,3,glas_16,,,0.4865638315677643,0.3006523847579956,0.5669856667518616,0.2715364396572113,0.6625000238418579,0.46095791459083557,0.25,0.17179088294506073,0.3333333432674408,0.24761906266212463,0.6200000047683716,0.3513576090335846
conic,deepflash2,3,3,glas_18,0.0,0.0,0.36186346411705017,0.21714606881141663,0.7343173623085022,0.41783013939857483,0.6285714507102966,0.4012259542942047,0.0,0.0,,,0.4464285671710968,0.2666742503643036
conic,deepflash2,3,3,glas_29,0.0,0.0,0.49889132380485535,0.31451892852783203,0.7720739245414734,0.4103507101535797,0.7230769395828247,0.5390377044677734,0.6153846383094788,0.43960246443748474,0.25,0.0972222238779068,0.6328125,0.40090054273605347
conic,deepflash2,3,3,glas_32,0.0,0.0,0.4577126204967499,0.28718850016593933,0.75620436668396,0.45258840918540955,0.7704917788505554,0.5588573217391968,0.43689319491386414,0.2863033711910248,0.14814814925193787,0.04550447314977646,0.6345381736755371,0.3798774778842926
conic,deepflash2,3,3,glas_41,,,0.49707168340682983,0.30522382259368896,0.7192660570144653,0.37029507756233215,0.5909090638160706,0.43310245871543884,0.0,0.0,,,0.6781116127967834,0.41749781370162964
conic,deepflash2,3,3,glas_45,0.0,0.0,0.3925422430038452,0.2356315404176712,0.6630136966705322,0.36156904697418213,0.7024221420288086,0.497744083404541,0.1265822798013687,0.08306097984313965,0.4000000059604645,0.22077906131744385,0.4632352888584137,0.2506360411643982
conic,deepflash2,3,3,glas_46,,,0.40061110258102417,0.2324051409959793,0.5980952382087708,0.2837604582309723,0.75,0.5224539041519165,0.11764705926179886,0.0990196093916893,0.0,0.0,0.5373134613037109,0.25679177045822144
conic,deepflash2,3,3,glas_51,0.0,0.0,0.3024170398712158,0.17335821688175201,0.5199306607246399,0.23778316378593445,0.7283950448036194,0.4682587683200836,0.0,0.0,0.0,0.0,0.5661764740943909,0.3341074287891388
conic,deepflash2,3,3,glas_59,0.0,0.0,0.40342435240745544,0.22596290707588196,0.5524752736091614,0.25909632444381714,0.9090909361839294,0.5879738926887512,0.0,0.0,,,0.5555555820465088,0.28274428844451904
conic,deepflash2,3,3,glas_60,0.0,0.0,0.38194984197616577,0.22666731476783752,0.6770573854446411,0.34348341822624207,0.5148515105247498,0.35053741931915283,0.13333334028720856,0.09958334267139435,,,0.5845070481300354,0.3397323191165924
conic,deepflash2,3,3,consep_3,0.0,0.0,0.48043879866600037,0.24409306049346924,,,0.7088607549667358,0.4530469477176666,0.20000000298023224,0.12426470220088959,1.0,0.4000000059604645,0.4933333396911621,0.24315373599529266
conic,deepflash2,3,3,consep_6,,,0.427573025226593,0.24269071221351624,0.664893627166748,0.3535953462123871,0.521276593208313,0.2957633137702942,0.3499999940395355,0.2176770269870758,0.0,0.0,0.6016949415206909,0.3464178442955017
conic,deepflash2,3,3,consep_9,0.20000000298023224,0.1599999964237213,0.18687500059604645,0.11488442867994308,,,0.1875,0.10886438190937042,0.0,0.0,,,0.36000001430511475,0.1906733214855194
conic,deepflash2,3,3,consep_10,,,0.6524400115013123,0.4159177541732788,0.5087500214576721,0.2528913915157318,0.5454545617103577,0.34453636407852173,1.0,0.7333333492279053,,,0.5555555820465088,0.3329099416732788
conic,deepflash2,3,3,pannuke_2,,,0.3466225862503052,0.21062447130680084,0.6797235012054443,0.3809799551963806,0.2857142984867096,0.21923944354057312,0.0,0.0,,,0.42105263471603394,0.24227853119373322
conic,deepflash2,3,3,pannuke_11,,,0.7323512434959412,0.47682902216911316,,,0.7195122241973877,0.48626405000686646,0.7222222089767456,0.4887657165527344,,,0.7553191781044006,0.45545729994773865
conic,deepflash2,3,3,pannuke_13,0.0,0.0,0.33349505066871643,0.17848651111125946,0.6095890402793884,0.2829962372779846,0.4675324559211731,0.29341959953308105,0.3636363744735718,0.21252372860908508,0.1428571492433548,0.07619048655033112,0.41735535860061646,0.2057890146970749
conic,deepflash2,3,3,pannuke_15,0.0,0.0,0.30987513065338135,0.1596815437078476,0.6097561120986938,0.28713980317115784,0.3060109317302704,0.14116555452346802,0.511904776096344,0.2578080892562866,0.0,0.0,0.43157893419265747,0.2719758152961731
conic,deepflash2,3,3,pannuke_20,0.0,0.0,0.59375,0.31878662109375,,,0.875,0.45169416069984436,0.6666666865348816,0.4749999940395355,,,0.8333333134651184,0.3484523892402649
conic,deepflash2,3,3,crag_2,0.0,0.0,0.4701404571533203,0.2983070909976959,0.6615017652511597,0.37472110986709595,0.7626168131828308,0.5451024174690247,0.4678899049758911,0.34492793679237366,0.30000001192092896,0.1228787899017334,0.6288343667984009,0.4022122323513031
conic,deepflash2,3,3,crag_19,0.0,0.0,0.5288411974906921,0.32779166102409363,0.6267372369766235,0.308482825756073,0.6876832842826843,0.5006952881813049,0.5995423197746277,0.4282951354980469,0.5824176073074341,0.28872090578079224,0.6766666769981384,0.4405558705329895
conic,deepflash2,3,3,crag_22,0.2876712381839752,0.13414371013641357,0.34641146659851074,0.20987468957901,0.7391742467880249,0.4339328408241272,0.5761904716491699,0.3998261094093323,0.0416666679084301,0.02916666865348816,0.0,0.0,0.43376624584198,0.26217880845069885
conic,deepflash2,3,3,crag_25,,,0.6863612532615662,0.3649906516075134,0.6586102843284607,0.35466304421424866,0.6666666865348816,0.4568784236907959,1.0,0.4000000059604645,,,0.42016807198524475,0.24842122197151184
conic,deepflash2,3,3,crag_27,0.0,0.0,0.4765540361404419,0.30557355284690857,0.6858407258987427,0.36443254351615906,0.5048543810844421,0.3658978044986725,0.49481865763664246,0.3485032021999359,0.4615384638309479,0.2987057566642761,0.7122719883918762,0.4559019207954407
conic,deepflash2,3,3,crag_30,0.4285714328289032,0.22460193932056427,0.5108852982521057,0.32857397198677063,0.7726227045059204,0.4737350046634674,0.5418006181716919,0.375143826007843,0.5437317490577698,0.3773382902145386,0.1666666716337204,0.13333334028720856,0.6119186282157898,0.3872913718223572
conic,deepflash2,3,3,crag_33,0.0,0.0,0.2934965491294861,0.1706974357366562,0.6465601325035095,0.3144412338733673,0.5078125,0.33900755643844604,0.0,0.0,0.0,0.0,0.6066066026687622,0.370735764503479
conic,deepflash2,3,3,crag_44,0.24799999594688416,0.12565255165100098,0.38865232467651367,0.23933039605617523,0.6966360807418823,0.3909650146961212,0.4170212745666504,0.2818429470062256,0.3731343150138855,0.26746875047683716,0.0,0.0,0.597122311592102,0.37005314230918884
conic,deepflash2,3,3,crag_48,0.20560747385025024,0.10648409277200699,0.4387059211730957,0.2612415552139282,0.6545820832252502,0.34455302357673645,0.6108108162879944,0.4146159291267395,0.17777778208255768,0.1235654354095459,0.3333333432674408,0.18095238506793976,0.6501240730285645,0.39727848768234253
conic,deepflash2,3,3,crag_54,0.0,0.0,0.23865707218647003,0.1375010460615158,0.6963434219360352,0.41569024324417114,0.1666666716337204,0.10359849035739899,0.0,0.0,,,0.3302752375602722,0.1682165563106537
conic,deepflash2,3,3,crag_58,0.375,0.1341666728258133,0.38387739658355713,0.21380293369293213,0.6789297461509705,0.3897849917411804,0.43396225571632385,0.2981014847755432,0.32258063554763794,0.19861724972724915,0.0,0.0,0.49279162287712097,0.2621471583843231
conic,deepflash2,3,3,crag_64,0.0,0.0,0.37546873092651367,0.22089838981628418,0.5694444179534912,0.2841355502605438,0.6864407062530518,0.4519680142402649,0.21917808055877686,0.15560616552829742,0.1515151560306549,0.06413981318473816,0.6262341141700745,0.3695407509803772
conic,nnunet,1,1,dpath_8,0.2222222238779068,0.14812147617340088,0.43660369515419006,0.2951291799545288,0.559849202632904,0.3142750859260559,0.6576687097549438,0.498556911945343,0.5046296119689941,0.3814976215362549,0.1388888955116272,0.06697247177362442,0.5363636612892151,0.36135154962539673
conic,nnunet,1,1,dpath_11,0.0,0.0,0.5287690758705139,0.35543206334114075,0.6084291338920593,0.2998797595500946,0.751724123954773,0.6024852395057678,0.5827338099479675,0.4455569386482239,0.5806451439857483,0.3236764073371887,0.6490825414657593,0.46099424362182617
conic,nnunet,1,1,dpath_12,0.1381578892469406,0.06735789030790329,0.4265625476837158,0.28315216302871704,0.34584563970565796,0.1657937467098236,0.7177080512046814,0.5456284284591675,0.30000001192092896,0.2232484072446823,0.41263940930366516,0.25638246536254883,0.645024299621582,0.44050201773643494
conic,nnunet,1,1,dpath_17,0.0,0.0,0.39115703105926514,0.2699053883552551,0.5325530171394348,0.2851174473762512,0.7648578882217407,0.5886685848236084,0.42268040776252747,0.3185521960258484,0.05882352963089943,0.03529411926865578,0.5680271983146667,0.3917999267578125
conic,nnunet,1,1,dpath_21,,,0.45159149169921875,0.29941490292549133,0.5936395525932312,0.3118477165699005,0.7373737096786499,0.5385611653327942,0.3038673996925354,0.2430366724729538,0.0,0.0,0.6230769157409668,0.4036289155483246
conic,nnunet,1,1,dpath_22,0.018018018454313278,0.0062982626259326935,0.3707074224948883,0.24569612741470337,0.6801736354827881,0.40771040320396423,0.6198830604553223,0.45813125371932983,0.3034188151359558,0.21647605299949646,0.07692307978868484,0.030769232660531998,0.5258278250694275,0.3547914922237396
conic,nnunet,1,1,dpath_24,,,0.4297536313533783,0.2932082712650299,0.6736640930175781,0.3711426258087158,0.6047337055206299,0.4721394181251526,0.37037035822868347,0.27569282054901123,0.0,0.0,0.5,0.3470664620399475
conic,nnunet,1,1,dpath_31,,,0.4585941433906555,0.3096295893192291,0.6801242232322693,0.39200320839881897,0.6908283829689026,0.5015159845352173,0.10769230872392654,0.08570443838834763,0.2368421107530594,0.16242016851902008,0.5774834156036377,0.40650421380996704
conic,nnunet,1,1,dpath_33,0.1964285671710968,0.10350662469863892,0.47020530700683594,0.32253947854042053,0.521836519241333,0.2880227267742157,0.6913183331489563,0.5116320252418518,0.4330708682537079,0.3495821952819824,0.3333333432674408,0.23333334922790527,0.6452442407608032,0.44916003942489624
conic,nnunet,1,1,dpath_34,,,0.47968369722366333,0.3385988771915436,0.5709342360496521,0.3108169734477997,0.7587476968765259,0.6113611459732056,0.2989690601825714,0.25073570013046265,0.20000000298023224,0.12000000476837158,0.569767415523529,0.4000806212425232
conic,nnunet,1,1,dpath_40,0.0,0.0,0.3750462830066681,0.24318194389343262,0.559684693813324,0.28579866886138916,0.7473309636116028,0.5353056788444519,0.37593984603881836,0.26463285088539124,0.0,0.0,0.5673222541809082,0.373354434967041
conic,nnunet,1,1,dpath_48,0.072727270424366,0.04312923923134804,0.39443206787109375,0.2480412721633911,0.4515151381492615,0.2396177351474762,0.6071942448616028,0.4687775671482086,0.3589743673801422,0.26517191529273987,0.28260868787765503,0.09740195423364639,0.5935727953910828,0.3741491436958313
conic,nnunet,1,1,dpath_52,0.0,0.0,0.2975757420063019,0.1887752264738083,0.5863248109817505,0.293578565120697,0.3708920180797577,0.281342089176178,0.4357142746448517,0.2824791371822357,0.0,0.0,0.3925233781337738,0.27525144815444946
conic,nnunet,1,1,dpath_56,0.0,0.0,0.3613956570625305,0.23551097512245178,0.591294527053833,0.3422940969467163,0.591796875,0.45227861404418945,0.29729729890823364,0.19604836404323578,,,0.32658958435058594,0.18693378567695618
conic,nnunet,1,1,dpath_65,0.3833865821361542,0.22779686748981476,0.5009034276008606,0.337439626455307,0.5380228161811829,0.3008015751838684,0.6482142806053162,0.5267452001571655,0.5275590419769287,0.4187544286251068,0.3571428656578064,0.19477708637714386,0.5510948896408081,0.35576242208480835
conic,nnunet,1,1,glas_11,0.0,0.0,0.48465070128440857,0.33175450563430786,0.5014970302581787,0.299165278673172,0.6554622054100037,0.5344284772872925,0.5221238732337952,0.4063311517238617,0.6000000238418579,0.3209523856639862,0.6288209557533264,0.42964968085289
conic,nnunet,1,1,glas_12,0.0,0.0,0.3214900493621826,0.1939956694841385,0.2537878751754761,0.13205984234809875,0.6129353046417236,0.4199504256248474,0.22058823704719543,0.16075089573860168,0.4615384638309479,0.22839736938476562,0.38009050488471985,0.22281554341316223
conic,nnunet,1,1,glas_16,,,0.40904489159584045,0.2498682290315628,0.31542056798934937,0.15253862738609314,0.654321014881134,0.43413615226745605,0.2631579041481018,0.1669856607913971,0.3333333432674408,0.2142857015132904,0.4789915978908539,0.28139495849609375
conic,nnunet,1,1,glas_18,0.0,0.0,0.2885965406894684,0.19270780682563782,0.41750842332839966,0.2430466115474701,0.5365853905677795,0.43434232473373413,0.0,0.0,,,0.4888888895511627,0.28615015745162964
conic,nnunet,1,1,glas_29,0.0,0.0,0.43259477615356445,0.30578628182411194,0.48349514603614807,0.2642246186733246,0.6978192925453186,0.5513229370117188,0.6029411554336548,0.46774277091026306,0.2222222238779068,0.14888890087604523,0.589090883731842,0.40253835916519165
conic,nnunet,1,1,glas_32,0.0,0.0,0.38404178619384766,0.26442983746528625,0.5289139747619629,0.32542604207992554,0.6857143044471741,0.5293209552764893,0.43689319491386414,0.3065844178199768,0.0714285746216774,0.04211822524666786,0.5813007950782776,0.38312941789627075
conic,nnunet,1,1,glas_41,,,0.38635361194610596,0.25895199179649353,0.23497267067432404,0.14805647730827332,0.699999988079071,0.48343902826309204,0.0,0.0,,,0.6104417443275452,0.40431252121925354
conic,nnunet,1,1,glas_45,0.0,0.0,0.3346746265888214,0.21924833953380585,0.38955822587013245,0.2094252109527588,0.6174055933952332,0.4506815969944,0.17894737422466278,0.12185820192098618,0.375,0.2693696916103363,0.4471365511417389,0.2641553282737732
conic,nnunet,1,1,glas_46,,,0.3144865036010742,0.2004987746477127,0.19074073433876038,0.10143528878688812,0.6859903335571289,0.4956517219543457,0.1764705926179886,0.1510148048400879,0.0,0.0,0.5192307829856873,0.2543920874595642
conic,nnunet,1,1,glas_51,0.0,0.0,0.2533162534236908,0.15889637172222137,0.24593128263950348,0.12657420337200165,0.6875,0.4940836429595947,0.0,0.0,0.0,0.0,0.5864661931991577,0.3327203392982483
conic,nnunet,1,1,glas_59,0.0,0.0,0.2388719767332077,0.1520226001739502,0.2762312591075897,0.1391795128583908,0.4736842215061188,0.37085166573524475,0.0,0.0,,,0.4444444477558136,0.2500818371772766
conic,nnunet,1,1,glas_60,0.0,0.0,0.3113069534301758,0.20280151069164276,0.33212995529174805,0.17567229270935059,0.6285714507102966,0.43856263160705566,0.13333334028720856,0.09791667014360428,,,0.4625000059604645,0.30185598134994507
conic,nnunet,1,1,consep_3,0.0,0.0,0.2929763197898865,0.18074050545692444,,,0.6758620738983154,0.47105661034584045,0.23999999463558197,0.1532783806324005,0.0,0.0,0.5490196347236633,0.2793675661087036
conic,nnunet,1,1,consep_6,,,0.40061014890670776,0.23369240760803223,0.43216079473495483,0.2495543509721756,0.5604395866394043,0.318173885345459,0.5600000023841858,0.3028477728366852,0.0,0.0,0.45045045018196106,0.29788607358932495
conic,nnunet,1,1,consep_9,0.5,0.3571428656578064,0.33560606837272644,0.1969083845615387,,,0.3333333432674408,0.15068800747394562,0.0,0.0,,,0.5090909004211426,0.27980270981788635
conic,nnunet,1,1,consep_10,,,0.546926736831665,0.34741368889808655,0.27966102957725525,0.14843852818012238,0.6551724076271057,0.43757009506225586,0.6666666865348816,0.42500001192092896,,,0.5862069129943848,0.3786461353302002
conic,nnunet,1,1,pannuke_2,,,0.23409396409988403,0.1574683040380478,0.4563758373260498,0.2595551609992981,0.20000000298023224,0.1656704992055893,0.0,0.0,,,0.2800000011920929,0.20464754104614258
conic,nnunet,1,1,pannuke_11,,,0.6630604863166809,0.44753599166870117,,,0.675000011920929,0.46945080161094666,0.6279069781303406,0.44893208146095276,,,0.686274528503418,0.4242251515388489
conic,nnunet,1,1,pannuke_13,,,0.31386619806289673,0.16884547472000122,0.24657534062862396,0.10866786539554596,0.43478259444236755,0.2657645344734192,0.3571428656578064,0.19018833339214325,0.1538461595773697,0.08186813443899155,0.3769841194152832,0.19773854315280914
conic,nnunet,1,1,pannuke_15,0.0,0.0,0.3008226454257965,0.17008380591869354,0.44285714626312256,0.24277238547801971,0.395480215549469,0.2150815725326538,0.5393258333206177,0.30037426948547363,0.0,0.0,0.4272727370262146,0.26227450370788574
