idx,dataset,method,repetition,repetition_name,dice_score,uncertainty_score,expert_min,expert_mean,expert_max,expert_comparison
1582,PV_in_HC,cellpose,2,cyto,0.9006076229055423,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,cellpose,3,cyto,0.9006076229055423,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1599,PV_in_HC,cellpose,1,cyto,0.914036410643111,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,cellpose,2,cyto,0.914036410643111,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,cellpose,3,cyto,0.914036410643111,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1237,PV_in_HC,cellpose_single,1,1,0.9374668786433492,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,cellpose_single,2,2,0.9264232008592911,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,cellpose_single,3,3,0.7473279179136383,,0.7993680884676145,0.9197282261538693,0.9719070772555376,below worst expert
1283,PV_in_HC,cellpose_single,1,1,0.7570772195049651,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,cellpose_single,2,2,0.7452955993480516,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,cellpose_single,3,3,0.7502201350161433,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1377,PV_in_HC,cellpose_single,1,1,0.7292309954418468,,0.7973695315796877,0.8744655406594914,0.9355710678746472,below worst expert
1377,PV_in_HC,cellpose_single,2,2,0.8280387669942119,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,cellpose_single,3,3,0.8513340132249894,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1385,PV_in_HC,cellpose_single,1,1,0.9056478405315614,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,cellpose_single,2,2,0.9145299145299145,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,cellpose_single,3,3,0.9132149901380671,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1418,PV_in_HC,cellpose_single,1,1,0.9120833991470542,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,cellpose_single,2,2,0.9159433098702693,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,cellpose_single,3,3,0.9039154992500877,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1444,PV_in_HC,cellpose_single,1,1,0.9376012965964343,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,cellpose_single,2,2,0.9300887021475257,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,cellpose_single,3,3,0.917480937588252,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1582,PV_in_HC,cellpose_single,1,1,0.9011268182749437,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,cellpose_single,2,2,0.9041073607157382,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,cellpose_single,3,3,0.9095105064982387,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1599,PV_in_HC,cellpose_single,1,1,0.9171852019459216,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,cellpose_single,2,2,0.8958815363257752,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,cellpose_single,3,3,0.9174581637268204,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1237,PV_in_HC,cellpose_ensemble,1,1,0.9330130771283693,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,cellpose_ensemble,2,2,0.8010296010296011,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,cellpose_ensemble,3,3,0.9347942276857295,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1283,PV_in_HC,cellpose_ensemble,1,1,0.755627962085308,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,cellpose_ensemble,2,2,0.7666567074992531,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,cellpose_ensemble,3,3,0.7564843634207796,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1377,PV_in_HC,cellpose_ensemble,1,1,0.8404723779023219,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,cellpose_ensemble,2,2,0.8548020925871089,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,cellpose_ensemble,3,3,0.8453854578037369,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1385,PV_in_HC,cellpose_ensemble,1,1,0.9174852652259331,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,cellpose_ensemble,2,2,0.902,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,cellpose_ensemble,3,3,0.9288486416558862,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1418,PV_in_HC,cellpose_ensemble,1,1,0.9068418032264235,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,cellpose_ensemble,2,2,0.918464697520139,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,cellpose_ensemble,3,3,0.9079954093343534,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1444,PV_in_HC,cellpose_ensemble,1,1,0.9199658217032184,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,cellpose_ensemble,2,2,0.9379118973291709,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,cellpose_ensemble,3,3,0.9375760737263086,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1582,PV_in_HC,cellpose_ensemble,1,1,0.9054054054054054,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,cellpose_ensemble,2,2,0.9062792495828755,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,cellpose_ensemble,3,3,0.9073788456855264,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1599,PV_in_HC,cellpose_ensemble,1,1,0.917427033153868,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,cellpose_ensemble,2,2,0.9248132966477624,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,cellpose_ensemble,3,3,0.9195104066783236,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1237,PV_in_HC,unet_2019,1,1,0.879049676025918,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,unet_2019,2,2,0.8748621830209482,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,unet_2019,3,3,0.8763922847052431,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1283,PV_in_HC,unet_2019,1,1,0.6938385607387358,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,unet_2019,2,2,0.6451717961244097,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,unet_2019,3,3,0.7275809459230378,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1377,PV_in_HC,unet_2019,1,1,0.8425717643108949,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,unet_2019,2,2,0.8247149837133552,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,unet_2019,3,3,0.8514399205561072,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1385,PV_in_HC,unet_2019,1,1,0.9305194805194805,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,unet_2019,2,2,0.9320766980825479,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,unet_2019,3,3,0.9365947859671709,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1418,PV_in_HC,unet_2019,1,1,0.9043195842806107,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,unet_2019,2,2,0.8966147618581268,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,unet_2019,3,3,0.9062126449778697,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1444,PV_in_HC,unet_2019,1,1,0.8997981716728006,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,unet_2019,2,2,0.8994383040405871,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,unet_2019,3,3,0.9032749428789032,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1582,PV_in_HC,unet_2019,1,1,0.8891699338139202,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,unet_2019,2,2,0.8761547958618928,,0.8808637683530326,0.9121408780267384,0.9410504571362992,below worst expert
1582,PV_in_HC,unet_2019,3,3,0.8961501403376482,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1599,PV_in_HC,unet_2019,1,1,0.8822934633914232,,0.8918500892325997,0.9218135508319438,0.9348621348621348,below worst expert
1599,PV_in_HC,unet_2019,2,2,0.8711974891356832,,0.8918500892325997,0.9218135508319438,0.9348621348621348,below worst expert
1599,PV_in_HC,unet_2019,3,3,0.8800950683303624,,0.8918500892325997,0.9218135508319438,0.9348621348621348,below worst expert
1237,PV_in_HC,nnunet,1,1,0.7839653304442037,,0.7993680884676145,0.9197282261538693,0.9719070772555376,below worst expert
1237,PV_in_HC,nnunet,2,2,0.8165116806532093,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,nnunet,3,3,0.7940074906367041,,0.7993680884676145,0.9197282261538693,0.9719070772555376,below worst expert
1283,PV_in_HC,nnunet,1,1,0.7702979662620211,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,nnunet,2,2,0.7578077158603796,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,nnunet,3,3,0.7956646477526298,,0.7786803160120174,0.8259518467884103,0.8909952606635071,in expert range
1377,PV_in_HC,nnunet,1,1,0.8831914344685242,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,nnunet,2,2,0.8801886487708758,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,nnunet,3,3,0.8794179466451092,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1385,PV_in_HC,nnunet,1,1,0.9514747859181732,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,nnunet,2,2,0.9491740787801778,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,nnunet,3,3,0.950684059815463,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1418,PV_in_HC,nnunet,1,1,0.9332660527311719,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,nnunet,2,2,0.9256718124642652,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,nnunet,3,3,0.9303370786516854,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1444,PV_in_HC,nnunet,1,1,0.9278091650973007,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,nnunet,2,2,0.930482506288589,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,nnunet,3,3,0.9293217629595798,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1582,PV_in_HC,nnunet,1,1,0.9325865334246686,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,nnunet,2,2,0.9328346203346204,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,nnunet,3,3,0.9316339289315532,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1599,PV_in_HC,nnunet,1,1,0.9310968033434993,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,nnunet,2,2,0.9260862233713675,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1599,PV_in_HC,nnunet,3,3,0.9319211599456275,,0.8918500892325997,0.9218135508319438,0.9348621348621348,in expert range
1237,PV_in_HC,deepflash2_random,1,1,0.8989280245022971,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,deepflash2_random,2,2,0.8954918032786885,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1237,PV_in_HC,deepflash2_random,3,3,0.891069182389937,,0.7993680884676145,0.9197282261538693,0.9719070772555376,in expert range
1283,PV_in_HC,deepflash2_random,1,1,0.6065794301088419,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,deepflash2_random,2,2,0.5617493768411511,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1283,PV_in_HC,deepflash2_random,3,3,0.6655204338050522,,0.7786803160120174,0.8259518467884103,0.8909952606635071,below worst expert
1377,PV_in_HC,deepflash2_random,1,1,0.8823847893245007,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,deepflash2_random,2,2,0.8831308870635247,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,deepflash2_random,3,3,0.8862396316270854,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
