dataset,file,uncertainty_bins,error_rate,expert_agreement
YFP_in_CTX,2340.tif,0.52,0.3190389294403893,0.17761557177615572
YFP_in_CTX,2340.tif,0.56,0.3361779945138677,0.14721121609265467
YFP_in_CTX,2340.tif,0.6,0.35026511134676563,0.12460233297985154
YFP_in_CTX,2340.tif,0.64,0.37248306470450826,0.09226816164447559
YFP_in_CTX,2340.tif,0.68,0.3795382746051033,0.09623329283110571
YFP_in_CTX,2340.tif,0.72,0.3871815500134085,0.09573612228479485
YFP_in_CTX,2340.tif,0.76,0.415774930921879,0.07837226827430294
YFP_in_CTX,2340.tif,0.8,0.4168794326241135,0.083451536643026
YFP_in_CTX,2340.tif,0.84,0.42895699908508694,0.09149130832570906
YFP_in_CTX,2340.tif,0.88,0.4298548996223416,0.09222818525144107
YFP_in_CTX,2340.tif,0.92,0.44870190803878635,0.0836721926806381
YFP_in_CTX,2340.tif,0.96,0.48257229380678107,0.09708449617006117
YFP_in_CTX,2342.tif,0.0,0.002383375156017941,0.9936324474530893
YFP_in_CTX,2342.tif,0.04,0.16443333816215175,0.5945241199478487
YFP_in_CTX,2342.tif,0.08,0.18551963419958184,0.5687599090094437
YFP_in_CTX,2342.tif,0.12,0.20493936705116833,0.5292812777284827
YFP_in_CTX,2342.tif,0.16,0.21054340766399657,0.5363715089846287
YFP_in_CTX,2342.tif,0.2,0.22624355275810826,0.5148177288224495
YFP_in_CTX,2342.tif,0.24,0.2410280038908514,0.4830287206266319
YFP_in_CTX,2342.tif,0.28,0.24683760683760683,0.47264957264957264
YFP_in_CTX,2342.tif,0.32,0.27008247288784987,0.4492499512955387
YFP_in_CTX,2342.tif,0.36,0.30296384901648066,0.4262360446570973
YFP_in_CTX,2342.tif,0.4,0.29740212221002565,0.4421514818880351
YFP_in_CTX,2342.tif,0.44,0.2958426132145509,0.4574610244988864
YFP_in_CTX,2342.tif,0.48,0.29369660586469637,0.46109443546525053
YFP_in_CTX,2342.tif,0.52,0.32551020408163267,0.4058673469387755
YFP_in_CTX,2342.tif,0.56,0.3303388090349076,0.39758726899383984
YFP_in_CTX,2342.tif,0.6,0.3441645082803548,0.37037909112314576
YFP_in_CTX,2342.tif,0.64,0.3598366562575066,0.352390103290896
YFP_in_CTX,2342.tif,0.68,0.3687398089913813,0.3666433729326811
YFP_in_CTX,2342.tif,0.72,0.3667058362710537,0.3783783783783784
YFP_in_CTX,2342.tif,0.76,0.394469978842927,0.4075289997811337
YFP_in_CTX,2342.tif,0.8,0.39524907158406974,0.37917787168651557
YFP_in_CTX,2342.tif,0.84,0.4444269273214567,0.335172631247044
YFP_in_CTX,2342.tif,0.88,0.45733878412237905,0.2787814849004352
YFP_in_CTX,2342.tif,0.92,0.49944942582979407,0.30967437470504955
YFP_in_CTX,2342.tif,0.96,0.48137888581101873,0.2935826408125577
YFP_in_CTX,2343.tif,0.0,0.002803852084747481,0.9925673472457001
YFP_in_CTX,2343.tif,0.04,0.19603597100664685,0.5407831814490661
YFP_in_CTX,2343.tif,0.08,0.21943779222260237,0.5095791994526172
YFP_in_CTX,2343.tif,0.12,0.22531174390470876,0.49860413176996093
YFP_in_CTX,2343.tif,0.16,0.2087613797711518,0.5373340015033826
YFP_in_CTX,2343.tif,0.2,0.24170740682331918,0.4751616464280082
YFP_in_CTX,2343.tif,0.24,0.27719860999732693,0.39915797914995993
YFP_in_CTX,2343.tif,0.28,0.2884776483131521,0.39707562257253826
YFP_in_CTX,2343.tif,0.32,0.2988476092191263,0.38235294117647056
YFP_in_CTX,2343.tif,0.36,0.31049986775985194,0.3581063210790796
YFP_in_CTX,2343.tif,0.4,0.32299079609071074,0.3555365784230003
YFP_in_CTX,2343.tif,0.44,0.3160886867538374,0.3669698692438886
YFP_in_CTX,2343.tif,0.48,0.3296951819075713,0.34837758112094397
YFP_in_CTX,2343.tif,0.52,0.3519277235003677,0.32051686101481247
YFP_in_CTX,2343.tif,0.56,0.37199234873653475,0.2878284506191483
YFP_in_CTX,2343.tif,0.6,0.3752971576227391,0.2961240310077519
YFP_in_CTX,2343.tif,0.64,0.4476488023712249,0.23023311703917326
YFP_in_CTX,2343.tif,0.68,0.45581844519555775,0.2213906325446644
YFP_in_CTX,2343.tif,0.72,0.4275717920756089,0.27153762268266085
YFP_in_CTX,2343.tif,0.76,0.4183664219019128,0.28501495784607017
YFP_in_CTX,2343.tif,0.8,0.44642857142857145,0.2622309197651663
YFP_in_CTX,2343.tif,0.84,0.43283120896098887,0.2820393974507532
YFP_in_CTX,2343.tif,0.88,0.44185881013378886,0.2698548249359522
YFP_in_CTX,2343.tif,0.92,0.46880797159060794,0.25441246621084435
YFP_in_CTX,2343.tif,0.96,0.49417949680811113,0.21197897108524222
GFAP_in_HC,2378-3.tif,0.0,0.01585921079506895,0.9563440137573876
GFAP_in_HC,2378-3.tif,0.04,0.1443526170798898,0.6604224058769513
GFAP_in_HC,2378-3.tif,0.08,0.17362217266645427,0.5992354252946799
GFAP_in_HC,2378-3.tif,0.12,0.19039451114922812,0.5746140651801029
GFAP_in_HC,2378-3.tif,0.16,0.1941896024464832,0.5584862385321101
GFAP_in_HC,2378-3.tif,0.2,0.2195633921074727,0.5302267002518891
GFAP_in_HC,2378-3.tif,0.24,0.2323529411764706,0.513235294117647
GFAP_in_HC,2378-3.tif,0.28,0.24769647696476962,0.4861788617886179
GFAP_in_HC,2378-3.tif,0.32,0.25398230088495577,0.4575221238938053
GFAP_in_HC,2378-3.tif,0.36,0.27863577863577865,0.4276061776061776
GFAP_in_HC,2378-3.tif,0.4,0.305668016194332,0.38461538461538464
GFAP_in_HC,2378-3.tif,0.44,0.2893081761006289,0.42452830188679247
GFAP_in_HC,2378-3.tif,0.48,0.29989440337909185,0.43400211193241817
GFAP_in_HC,2378-3.tif,0.52,0.297910024796316,0.4314558979808714
GFAP_in_HC,2378-3.tif,0.56,0.3078324225865209,0.4426229508196721
GFAP_in_HC,2378-3.tif,0.6,0.3058608058608059,0.42747252747252745
GFAP_in_HC,2378-3.tif,0.64,0.3939393939393939,0.3149678604224059
GFAP_in_HC,2378-3.tif,0.68,0.38791423001949316,0.36257309941520466
GFAP_in_HC,2378-3.tif,0.72,0.38996763754045305,0.36310679611650487
GFAP_in_HC,2378-3.tif,0.76,0.4066301703163018,0.3302919708029197
GFAP_in_HC,2378-3.tif,0.8,0.4144377336784585,0.3339085418464193
GFAP_in_HC,2378-3.tif,0.84,0.42321520287621983,0.3073959938366718
GFAP_in_HC,2378-3.tif,0.88,0.4428969359331476,0.3126740947075209
GFAP_in_HC,2378-3.tif,0.92,0.4657925701798622,0.30559757942511345
GFAP_in_HC,2378-3.tif,0.96,0.482381321616266,0.31455156371155335
GFAP_in_HC,2377-0.tif,0.0,0.014832517579027055,0.961163536192436
GFAP_in_HC,2377-0.tif,0.04,0.14248272575649273,0.6568977841315226
GFAP_in_HC,2377-0.tif,0.08,0.16766169154228855,0.6101990049751244
GFAP_in_HC,2377-0.tif,0.12,0.1983646953405018,0.5547715053763441
GFAP_in_HC,2377-0.tif,0.16,0.21495584988962474,0.5256622516556292
GFAP_in_HC,2377-0.tif,0.2,0.22804260520342237,0.5191199580932425
GFAP_in_HC,2377-0.tif,0.24,0.2404339250493097,0.4893491124260355
GFAP_in_HC,2377-0.tif,0.28,0.26557897122139135,0.46702923181509176
GFAP_in_HC,2377-0.tif,0.32,0.2650709219858156,0.46675531914893614
GFAP_in_HC,2377-0.tif,0.36,0.26250619118375434,0.4888558692421991
GFAP_in_HC,2377-0.tif,0.4,0.28737412858249417,0.4407436096049574
GFAP_in_HC,2377-0.tif,0.44,0.28408501814411613,0.4548989113530327
GFAP_in_HC,2377-0.tif,0.48,0.30638953040800615,0.43033102386451116
GFAP_in_HC,2377-0.tif,0.52,0.3246044735406437,0.3960720130932897
GFAP_in_HC,2377-0.tif,0.56,0.32135895293790034,0.4068504594820384
GFAP_in_HC,2377-0.tif,0.6,0.335295766750771,0.4112699747687132
GFAP_in_HC,2377-0.tif,0.64,0.3582049202487159,0.36901865369018655
GFAP_in_HC,2377-0.tif,0.68,0.37681159420289856,0.39294503691550453
GFAP_in_HC,2377-0.tif,0.72,0.38341968911917096,0.37219343696027635
GFAP_in_HC,2377-0.tif,0.76,0.3879472693032015,0.3728813559322034
GFAP_in_HC,2377-0.tif,0.8,0.40472709551656927,0.3654970760233918
GFAP_in_HC,2377-0.tif,0.84,0.4056795131845842,0.3475321162947938
GFAP_in_HC,2377-0.tif,0.88,0.4286612193588938,0.33940917661847897
GFAP_in_HC,2377-0.tif,0.92,0.44707668944570994,0.32164009111617314
GFAP_in_HC,2377-0.tif,0.96,0.47611404112206684,0.31758770924099977
GFAP_in_HC,2376-2.tif,0.0,0.008530827660281425,0.9780199825365303
GFAP_in_HC,2376-2.tif,0.04,0.13717277486910995,0.6820942408376963
GFAP_in_HC,2376-2.tif,0.08,0.1680827484299963,0.6191355744366457
GFAP_in_HC,2376-2.tif,0.12,0.17762167586552935,0.5995985950827898
GFAP_in_HC,2376-2.tif,0.16,0.1983603279344131,0.5704859028194361
GFAP_in_HC,2376-2.tif,0.2,0.22252937111264687,0.5369730476848652
GFAP_in_HC,2376-2.tif,0.24,0.2397278911564626,0.5151020408163265
GFAP_in_HC,2376-2.tif,0.28,0.25815217391304346,0.4954710144927536
GFAP_in_HC,2376-2.tif,0.32,0.2446843310435067,0.5181550539744848
GFAP_in_HC,2376-2.tif,0.36,0.2692563081009296,0.499003984063745
GFAP_in_HC,2376-2.tif,0.4,0.2947845804988662,0.4399092970521542
GFAP_in_HC,2376-2.tif,0.44,0.2792990142387733,0.45673603504928806
GFAP_in_HC,2376-2.tif,0.48,0.28858551384148656,0.46871444823663255
GFAP_in_HC,2376-2.tif,0.52,0.29672006102212056,0.4702517162471396
GFAP_in_HC,2376-2.tif,0.56,0.3247261345852895,0.43309859154929575
GFAP_in_HC,2376-2.tif,0.6,0.3223350253807107,0.4149746192893401
GFAP_in_HC,2376-2.tif,0.64,0.3705482192877151,0.42857142857142855
GFAP_in_HC,2376-2.tif,0.68,0.3590371277029784,0.41982864137086906
GFAP_in_HC,2376-2.tif,0.72,0.3644553644553644,0.39926289926289926
GFAP_in_HC,2376-2.tif,0.76,0.4065891472868217,0.40930232558139534
GFAP_in_HC,2376-2.tif,0.8,0.4071456615626227,0.3910482921083628
GFAP_in_HC,2376-2.tif,0.84,0.42108914325355534,0.3673257023933403
GFAP_in_HC,2376-2.tif,0.88,0.4522912743251727,0.3935969868173258
GFAP_in_HC,2376-2.tif,0.92,0.43792573060865747,0.4034278180619644
GFAP_in_HC,2376-2.tif,0.96,0.4655525238744884,0.3611869031377899
GFAP_in_HC,2376-3.tif,0.0,0.009374926758384697,0.9753830048202748
GFAP_in_HC,2376-3.tif,0.04,0.14589732338745062,0.6483106625713032
GFAP_in_HC,2376-3.tif,0.08,0.16467810091971166,0.6137211036539896
GFAP_in_HC,2376-3.tif,0.12,0.18518518518518517,0.5828460038986355
GFAP_in_HC,2376-3.tif,0.16,0.19027441485068605,0.5684019370460048
GFAP_in_HC,2376-3.tif,0.2,0.21065931541465657,0.5416953824948312
GFAP_in_HC,2376-3.tif,0.24,0.2223120452708165,0.5181891673403395
GFAP_in_HC,2376-3.tif,0.28,0.22402402402402405,0.5171171171171172
GFAP_in_HC,2376-3.tif,0.32,0.2367293109132872,0.49752720079129575
GFAP_in_HC,2376-3.tif,0.36,0.26442634080108623,0.45417515274949083
GFAP_in_HC,2376-3.tif,0.4,0.27284552845528454,0.4351219512195122
GFAP_in_HC,2376-3.tif,0.44,0.2847754654983571,0.4654983570646221
GFAP_in_HC,2376-3.tif,0.48,0.29629629629629634,0.4174454828660436
GFAP_in_HC,2376-3.tif,0.52,0.29548762736535666,0.4344978165938865
GFAP_in_HC,2376-3.tif,0.56,0.3065015479876161,0.40454076367389064
GFAP_in_HC,2376-3.tif,0.6,0.3346747149564051,0.42052313883299797
GFAP_in_HC,2376-3.tif,0.64,0.4188340807174888,0.46905829596412557
GFAP_in_HC,2376-3.tif,0.68,0.3854483925549916,0.42842639593908627
GFAP_in_HC,2376-3.tif,0.72,0.3691870784522541,0.40894568690095845
GFAP_in_HC,2376-3.tif,0.76,0.39309153713298794,0.37409326424870465
GFAP_in_HC,2376-3.tif,0.8,0.4003690036900369,0.3736162361623616
GFAP_in_HC,2376-3.tif,0.84,0.4197324414715719,0.3862876254180602
GFAP_in_HC,2376-3.tif,0.88,0.4190751445086705,0.39234104046242774
GFAP_in_HC,2376-3.tif,0.92,0.42649866361206573,0.3854524627720504
GFAP_in_HC,2376-3.tif,0.96,0.48232942672844553,0.3804851458162987
GFAP_in_HC,2377-2.tif,0.0,0.019887396810032022,0.947035757938689
GFAP_in_HC,2377-2.tif,0.04,0.15811028228755303,0.6385841743454732
GFAP_in_HC,2377-2.tif,0.08,0.1888888888888889,0.6022556390977444
GFAP_in_HC,2377-2.tif,0.12,0.21929824561403508,0.5614035087719298
GFAP_in_HC,2377-2.tif,0.16,0.24512962110753186,0.5177174413253567
GFAP_in_HC,2377-2.tif,0.2,0.2544308111792774,0.5148261758691206
GFAP_in_HC,2377-2.tif,0.24,0.26615293420272673,0.5127445168938944
GFAP_in_HC,2377-2.tif,0.28,0.27320016645859346,0.5205992509363296
GFAP_in_HC,2377-2.tif,0.32,0.2887261429205504,0.47203728362183756
GFAP_in_HC,2377-2.tif,0.36,0.27863707688858996,0.49562878278412914
GFAP_in_HC,2377-2.tif,0.4,0.2946383409205867,0.49165402124430957
GFAP_in_HC,2377-2.tif,0.44,0.3194014447884417,0.47987616099071206
GFAP_in_HC,2377-2.tif,0.48,0.3299050632911392,0.47072784810126583
GFAP_in_HC,2377-2.tif,0.52,0.3339105339105339,0.44415584415584414
GFAP_in_HC,2377-2.tif,0.56,0.3477768337581422,0.4256584536958369
GFAP_in_HC,2377-2.tif,0.6,0.35916258836324094,0.4257748776508972
GFAP_in_HC,2377-2.tif,0.64,0.3561953147050522,0.4123624047417443
GFAP_in_HC,2377-2.tif,0.68,0.3787114845938376,0.4142857142857143
GFAP_in_HC,2377-2.tif,0.72,0.3701923076923077,0.44471153846153844
GFAP_in_HC,2377-2.tif,0.76,0.3913392141138733,0.4081796311146752
GFAP_in_HC,2377-2.tif,0.8,0.40687751004016065,0.4058734939759036
GFAP_in_HC,2377-2.tif,0.84,0.42411642411642414,0.3991683991683992
GFAP_in_HC,2377-2.tif,0.88,0.4240982956797463,0.4239001189060642
GFAP_in_HC,2377-2.tif,0.92,0.4545454545454546,0.3892889288928893
GFAP_in_HC,2377-2.tif,0.96,0.48446174922489,0.39216958684836684
GFAP_in_HC,2375-1.tif,0.0,0.015135777216700227,0.9580163955383681
GFAP_in_HC,2375-1.tif,0.04,0.14286505957328902,0.6453865336658354
GFAP_in_HC,2375-1.tif,0.08,0.16558594117094258,0.6064279672963068
GFAP_in_HC,2375-1.tif,0.12,0.18041634541249035,0.5705474171164225
GFAP_in_HC,2375-1.tif,0.16,0.20368558382257015,0.5357142857142857
GFAP_in_HC,2375-1.tif,0.2,0.2140391254315305,0.5339470655926352
GFAP_in_HC,2375-1.tif,0.24,0.2318200924758302,0.5044136191677175
GFAP_in_HC,2375-1.tif,0.28,0.2514998800095992,0.45932325413966885
GFAP_in_HC,2375-1.tif,0.32,0.2566076469078779,0.4865280985373364
GFAP_in_HC,2375-1.tif,0.36,0.2787209960384833,0.4592529711375212
GFAP_in_HC,2375-1.tif,0.4,0.3053016453382084,0.44515539305301643
GFAP_in_HC,2375-1.tif,0.44,0.29246487867177523,0.4339080459770115
GFAP_in_HC,2375-1.tif,0.48,0.29911816578483247,0.42962962962962964
GFAP_in_HC,2375-1.tif,0.52,0.3189712758851036,0.40380761523046094
GFAP_in_HC,2375-1.tif,0.56,0.3219178082191781,0.410958904109589
GFAP_in_HC,2375-1.tif,0.6,0.3011750154607298,0.44712430426716143
GFAP_in_HC,2375-1.tif,0.64,0.3436669619131975,0.4162976085031001
GFAP_in_HC,2375-1.tif,0.68,0.3711442786069652,0.41492537313432837
GFAP_in_HC,2375-1.tif,0.72,0.38022426095820594,0.3547400611620795
GFAP_in_HC,2375-1.tif,0.76,0.39243498817966904,0.36347517730496454
GFAP_in_HC,2375-1.tif,0.8,0.3896925858951175,0.352622061482821
GFAP_in_HC,2375-1.tif,0.84,0.4010371650821089,0.3759723422644771
GFAP_in_HC,2375-1.tif,0.88,0.4457831325301205,0.3586109142452162
GFAP_in_HC,2375-1.tif,0.92,0.43927927927927934,0.34486486486486484
GFAP_in_HC,2375-1.tif,0.96,0.4762869198312237,0.32759493670886075
GFAP_in_HC,2378-2.tif,0.0,0.02258918228078007,0.9366131663377655
GFAP_in_HC,2378-2.tif,0.04,0.1711622652167773,0.5695523231182037
GFAP_in_HC,2378-2.tif,0.08,0.20014261944378417,0.5227002614689803
GFAP_in_HC,2378-2.tif,0.12,0.22083333333333335,0.4861842105263158
GFAP_in_HC,2378-2.tif,0.16,0.2397588710782299,0.4578709412248253
GFAP_in_HC,2378-2.tif,0.2,0.2498816848083294,0.42214860388073827
GFAP_in_HC,2378-2.tif,0.24,0.25225703664365373,0.4306956983536909
GFAP_in_HC,2378-2.tif,0.28,0.27038123167155426,0.39824046920821116
GFAP_in_HC,2378-2.tif,0.32,0.28286082474226804,0.38466494845360827
GFAP_in_HC,2378-2.tif,0.36,0.27758738862234406,0.3858807402330363
GFAP_in_HC,2378-2.tif,0.4,0.3057733428367783,0.3649322879543835
GFAP_in_HC,2378-2.tif,0.44,0.30257186081694404,0.3835098335854766
GFAP_in_HC,2378-2.tif,0.48,0.3252730109204368,0.38065522620904835
GFAP_in_HC,2378-2.tif,0.52,0.3291828793774319,0.34007782101167316
GFAP_in_HC,2378-2.tif,0.56,0.34424150177574836,0.3203957382039574
GFAP_in_HC,2378-2.tif,0.6,0.3717850776674307,0.32161955691367455
GFAP_in_HC,2378-2.tif,0.64,0.3706686188384578,0.32284040995607616
GFAP_in_HC,2378-2.tif,0.68,0.3895394223263076,0.30601092896174864
GFAP_in_HC,2378-2.tif,0.72,0.3952020202020203,0.2909090909090909
GFAP_in_HC,2378-2.tif,0.76,0.3822695035460993,0.28936170212765955
GFAP_in_HC,2378-2.tif,0.8,0.41928864569083446,0.2811217510259918
GFAP_in_HC,2378-2.tif,0.84,0.4343250354179316,0.2537947783849423
GFAP_in_HC,2378-2.tif,0.88,0.4358974358974359,0.26999490575649515
GFAP_in_HC,2378-2.tif,0.92,0.4723958333333334,0.262109375
GFAP_in_HC,2378-2.tif,0.96,0.49963741841914433,0.27483683828861494
GFAP_in_HC,2375-0.tif,0.0,0.025453481962476123,0.9331815774258371
GFAP_in_HC,2375-0.tif,0.04,0.18600953895071543,0.5848966613672496
GFAP_in_HC,2375-0.tif,0.08,0.2337381154099595,0.5032476701496752
GFAP_in_HC,2375-0.tif,0.12,0.23976396917148365,0.5057803468208093
GFAP_in_HC,2375-0.tif,0.16,0.2699876998769987,0.45156826568265684
GFAP_in_HC,2375-0.tif,0.2,0.27276212382595366,0.46635997699827486
GFAP_in_HC,2375-0.tif,0.24,0.2779532533164877,0.4516740366392925
GFAP_in_HC,2375-0.tif,0.28,0.29096664231799363,0.4594594594594595
GFAP_in_HC,2375-0.tif,0.32,0.30654761904761907,0.43005952380952384
GFAP_in_HC,2375-0.tif,0.36,0.3137254901960784,0.41830065359477125
GFAP_in_HC,2375-0.tif,0.4,0.3289902280130293,0.4193811074918567
GFAP_in_HC,2375-0.tif,0.44,0.3260748185371301,0.4045226130653266
GFAP_in_HC,2375-0.tif,0.48,0.32224993072873376,0.3873649210307564
GFAP_in_HC,2375-0.tif,0.52,0.3410388127853881,0.3861301369863014
GFAP_in_HC,2375-0.tif,0.56,0.3660071942446043,0.3642086330935252
GFAP_in_HC,2375-0.tif,0.6,0.3559228650137741,0.3752066115702479
GFAP_in_HC,2375-0.tif,0.64,0.3680496754163139,0.3988145639288738
GFAP_in_HC,2375-0.tif,0.68,0.37507196315486474,0.37132987910189985
GFAP_in_HC,2375-0.tif,0.72,0.38727272727272727,0.3881818181818182
GFAP_in_HC,2375-0.tif,0.76,0.41036779611931656,0.40747176368375326
GFAP_in_HC,2375-0.tif,0.8,0.4104534973097617,0.377401998462721
GFAP_in_HC,2375-0.tif,0.84,0.43651354534746767,0.36537102473498234
GFAP_in_HC,2375-0.tif,0.88,0.4328614328614329,0.3764478764478765
GFAP_in_HC,2375-0.tif,0.92,0.46669980119284293,0.36083499005964215
GFAP_in_HC,2375-0.tif,0.96,0.4807511737089202,0.352112676056338
