dataset,method,repetition,repetition_name,idx,threshold,average_precision
mScarlet_in_PAG,cellpose_single,2,2,2363,0.7,0.5443787
mScarlet_in_PAG,cellpose_single,2,2,2363,0.75,0.46629214
mScarlet_in_PAG,cellpose_single,2,2,2363,0.8,0.33846155
mScarlet_in_PAG,cellpose_single,2,2,2363,0.85,0.2139535
mScarlet_in_PAG,cellpose_single,2,2,2363,0.8999999999999999,0.027559055
mScarlet_in_PAG,cellpose_single,2,2,2363,0.95,0.0
mScarlet_in_PAG,cellpose_single,2,2,2364,0.5,0.729927
mScarlet_in_PAG,cellpose_single,2,2,2364,0.55,0.68085104
mScarlet_in_PAG,cellpose_single,2,2,2364,0.6,0.63448274
mScarlet_in_PAG,cellpose_single,2,2,2364,0.65,0.6013514
mScarlet_in_PAG,cellpose_single,2,2,2364,0.7,0.55921054
mScarlet_in_PAG,cellpose_single,2,2,2364,0.75,0.49056605
mScarlet_in_PAG,cellpose_single,2,2,2364,0.8,0.4107143
mScarlet_in_PAG,cellpose_single,2,2,2364,0.85,0.27419356
mScarlet_in_PAG,cellpose_single,2,2,2364,0.8999999999999999,0.025974026
mScarlet_in_PAG,cellpose_single,2,2,2364,0.95,0.0
mScarlet_in_PAG,cellpose_single,2,2,2365,0.5,0.6230769
mScarlet_in_PAG,cellpose_single,2,2,2365,0.55,0.6230769
mScarlet_in_PAG,cellpose_single,2,2,2365,0.6,0.5984849
mScarlet_in_PAG,cellpose_single,2,2,2365,0.65,0.5984849
mScarlet_in_PAG,cellpose_single,2,2,2365,0.7,0.5864662
mScarlet_in_PAG,cellpose_single,2,2,2365,0.75,0.5289855
mScarlet_in_PAG,cellpose_single,2,2,2365,0.8,0.4161074
mScarlet_in_PAG,cellpose_single,2,2,2365,0.85,0.26347306
mScarlet_in_PAG,cellpose_single,2,2,2365,0.8999999999999999,0.049751244
mScarlet_in_PAG,cellpose_single,2,2,2365,0.95,0.0
mScarlet_in_PAG,cellpose_single,2,2,2366,0.5,0.6363636
mScarlet_in_PAG,cellpose_single,2,2,2366,0.55,0.62
mScarlet_in_PAG,cellpose_single,2,2,2366,0.6,0.6039604
mScarlet_in_PAG,cellpose_single,2,2,2366,0.65,0.57281554
mScarlet_in_PAG,cellpose_single,2,2,2366,0.7,0.54285717
mScarlet_in_PAG,cellpose_single,2,2,2366,0.75,0.47272727
mScarlet_in_PAG,cellpose_single,2,2,2366,0.8,0.338843
mScarlet_in_PAG,cellpose_single,2,2,2366,0.85,0.25581396
mScarlet_in_PAG,cellpose_single,2,2,2366,0.8999999999999999,0.031847134
mScarlet_in_PAG,cellpose_single,2,2,2366,0.95,0.0
mScarlet_in_PAG,cellpose_single,2,2,2368,0.5,0.6796116
mScarlet_in_PAG,cellpose_single,2,2,2368,0.55,0.6168224
mScarlet_in_PAG,cellpose_single,2,2,2368,0.6,0.6018519
mScarlet_in_PAG,cellpose_single,2,2,2368,0.65,0.58715594
mScarlet_in_PAG,cellpose_single,2,2,2368,0.7,0.58715594
mScarlet_in_PAG,cellpose_single,2,2,2368,0.75,0.47863248
mScarlet_in_PAG,cellpose_single,2,2,2368,0.8,0.44166666
mScarlet_in_PAG,cellpose_single,2,2,2368,0.85,0.21830986
mScarlet_in_PAG,cellpose_single,2,2,2368,0.8999999999999999,0.035928145
mScarlet_in_PAG,cellpose_single,2,2,2368,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2354,0.5,0.73170733
mScarlet_in_PAG,cellpose_single,3,3,2354,0.55,0.6904762
mScarlet_in_PAG,cellpose_single,3,3,2354,0.6,0.6904762
mScarlet_in_PAG,cellpose_single,3,3,2354,0.65,0.6511628
mScarlet_in_PAG,cellpose_single,3,3,2354,0.7,0.6259542
mScarlet_in_PAG,cellpose_single,3,3,2354,0.75,0.55474454
mScarlet_in_PAG,cellpose_single,3,3,2354,0.8,0.410596
mScarlet_in_PAG,cellpose_single,3,3,2354,0.85,0.28313252
mScarlet_in_PAG,cellpose_single,3,3,2354,0.8999999999999999,0.04411765
mScarlet_in_PAG,cellpose_single,3,3,2354,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2355,0.5,0.6744186
mScarlet_in_PAG,cellpose_single,3,3,2355,0.55,0.648855
mScarlet_in_PAG,cellpose_single,3,3,2355,0.6,0.6
mScarlet_in_PAG,cellpose_single,3,3,2355,0.65,0.5539568
mScarlet_in_PAG,cellpose_single,3,3,2355,0.7,0.52112675
mScarlet_in_PAG,cellpose_single,3,3,2355,0.75,0.44966444
mScarlet_in_PAG,cellpose_single,3,3,2355,0.8,0.36708862
mScarlet_in_PAG,cellpose_single,3,3,2355,0.85,0.21348314
mScarlet_in_PAG,cellpose_single,3,3,2355,0.8999999999999999,0.04347826
mScarlet_in_PAG,cellpose_single,3,3,2355,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2359,0.5,0.5660377
mScarlet_in_PAG,cellpose_single,3,3,2359,0.55,0.5090909
mScarlet_in_PAG,cellpose_single,3,3,2359,0.6,0.5
mScarlet_in_PAG,cellpose_single,3,3,2359,0.65,0.44767442
mScarlet_in_PAG,cellpose_single,3,3,2359,0.7,0.39106146
mScarlet_in_PAG,cellpose_single,3,3,2359,0.75,0.33870968
mScarlet_in_PAG,cellpose_single,3,3,2359,0.8,0.23267327
mScarlet_in_PAG,cellpose_single,3,3,2359,0.85,0.0969163
mScarlet_in_PAG,cellpose_single,3,3,2359,0.8999999999999999,0.02892562
mScarlet_in_PAG,cellpose_single,3,3,2359,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2363,0.5,0.6964286
mScarlet_in_PAG,cellpose_single,3,3,2363,0.55,0.6666667
mScarlet_in_PAG,cellpose_single,3,3,2363,0.6,0.62857145
mScarlet_in_PAG,cellpose_single,3,3,2363,0.65,0.5745856
mScarlet_in_PAG,cellpose_single,3,3,2363,0.7,0.5240642
mScarlet_in_PAG,cellpose_single,3,3,2363,0.75,0.46907216
mScarlet_in_PAG,cellpose_single,3,3,2363,0.8,0.3768116
mScarlet_in_PAG,cellpose_single,3,3,2363,0.85,0.21276596
mScarlet_in_PAG,cellpose_single,3,3,2363,0.8999999999999999,0.063432835
mScarlet_in_PAG,cellpose_single,3,3,2363,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2364,0.5,0.68345326
mScarlet_in_PAG,cellpose_single,3,3,2364,0.55,0.64788735
mScarlet_in_PAG,cellpose_single,3,3,2364,0.6,0.60273975
mScarlet_in_PAG,cellpose_single,3,3,2364,0.65,0.60273975
mScarlet_in_PAG,cellpose_single,3,3,2364,0.7,0.5704698
mScarlet_in_PAG,cellpose_single,3,3,2364,0.75,0.48101267
mScarlet_in_PAG,cellpose_single,3,3,2364,0.8,0.40963855
mScarlet_in_PAG,cellpose_single,3,3,2364,0.85,0.27868852
mScarlet_in_PAG,cellpose_single,3,3,2364,0.8999999999999999,0.078341015
mScarlet_in_PAG,cellpose_single,3,3,2364,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2365,0.5,0.664
mScarlet_in_PAG,cellpose_single,3,3,2365,0.55,0.63779527
mScarlet_in_PAG,cellpose_single,3,3,2365,0.6,0.63779527
mScarlet_in_PAG,cellpose_single,3,3,2365,0.65,0.6
mScarlet_in_PAG,cellpose_single,3,3,2365,0.7,0.56390977
mScarlet_in_PAG,cellpose_single,3,3,2365,0.75,0.4964029
mScarlet_in_PAG,cellpose_single,3,3,2365,0.8,0.414966
mScarlet_in_PAG,cellpose_single,3,3,2365,0.85,0.3
mScarlet_in_PAG,cellpose_single,3,3,2365,0.8999999999999999,0.055837564
mScarlet_in_PAG,cellpose_single,3,3,2365,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2366,0.5,0.6701031
mScarlet_in_PAG,cellpose_single,3,3,2366,0.55,0.6363636
mScarlet_in_PAG,cellpose_single,3,3,2366,0.6,0.5882353
mScarlet_in_PAG,cellpose_single,3,3,2366,0.65,0.54285717
mScarlet_in_PAG,cellpose_single,3,3,2366,0.7,0.5
mScarlet_in_PAG,cellpose_single,3,3,2366,0.75,0.42105263
mScarlet_in_PAG,cellpose_single,3,3,2366,0.8,0.338843
mScarlet_in_PAG,cellpose_single,3,3,2366,0.85,0.23664123
mScarlet_in_PAG,cellpose_single,3,3,2366,0.8999999999999999,0.045161292
mScarlet_in_PAG,cellpose_single,3,3,2366,0.95,0.0
mScarlet_in_PAG,cellpose_single,3,3,2368,0.5,0.7378641
mScarlet_in_PAG,cellpose_single,3,3,2368,0.55,0.7047619
mScarlet_in_PAG,cellpose_single,3,3,2368,0.6,0.6728972
mScarlet_in_PAG,cellpose_single,3,3,2368,0.65,0.6728972
mScarlet_in_PAG,cellpose_single,3,3,2368,0.7,0.6272727
mScarlet_in_PAG,cellpose_single,3,3,2368,0.75,0.5701754
mScarlet_in_PAG,cellpose_single,3,3,2368,0.8,0.44354838
mScarlet_in_PAG,cellpose_single,3,3,2368,0.85,0.2877698
mScarlet_in_PAG,cellpose_single,3,3,2368,0.8999999999999999,0.040697675
mScarlet_in_PAG,cellpose_single,3,3,2368,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.5,0.6929134
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.55,0.6666667
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.6,0.6666667
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.65,0.65384614
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.7,0.6044776
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.75,0.5693431
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.8,0.46258503
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.85,0.28742516
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.8999999999999999,0.04368932
mScarlet_in_PAG,cellpose_ensemble,1,1,2354,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.5,0.712
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.55,0.68503934
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.6,0.64615387
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.65,0.5620438
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.7,0.5177305
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.75,0.46575344
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.8,0.37179488
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.85,0.20903955
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.8999999999999999,0.028846154
mScarlet_in_PAG,cellpose_ensemble,1,1,2355,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.5,0.6438356
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.55,0.6216216
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.6,0.57894737
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.65,0.509434
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.7,0.44578314
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.75,0.40350878
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.8,0.28342247
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.85,0.12676056
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.8999999999999999,0.021276595
mScarlet_in_PAG,cellpose_ensemble,1,1,2359,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.5,0.69375
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.55,0.6625767
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.6,0.6424242
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.65,0.5755814
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.7,0.5139665
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.75,0.50555557
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.8,0.38265306
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.85,0.24311927
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.8999999999999999,0.05859375
mScarlet_in_PAG,cellpose_ensemble,1,1,2363,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.5,0.7132353
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.55,0.676259
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.6,0.6180556
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.65,0.5958904
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.7,0.5637584
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.75,0.512987
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.8,0.40361446
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.85,0.2872928
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.8999999999999999,0.0787037
mScarlet_in_PAG,cellpose_ensemble,1,1,2364,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.5,0.6507937
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.55,0.6507937
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.6,0.6
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.65,0.58778626
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.7,0.5407407
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.75,0.5294118
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.8,0.414966
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.85,0.3
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.8999999999999999,0.055837564
mScarlet_in_PAG,cellpose_ensemble,1,1,2365,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.5,0.6262626
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.55,0.61
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.6,0.57843137
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.65,0.5631068
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.7,0.5631068
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.75,0.5188679
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.8,0.37606838
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.85,0.24806201
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.8999999999999999,0.052287582
mScarlet_in_PAG,cellpose_ensemble,1,1,2366,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.5,0.7019231
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.55,0.6857143
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.6,0.6542056
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.65,0.6542056
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.7,0.6388889
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.75,0.5945946
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.8,0.475
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.85,0.2733813
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.8999999999999999,0.06626506
mScarlet_in_PAG,cellpose_ensemble,1,1,2368,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.5,0.728
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.55,0.728
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.6,0.71428573
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.65,0.6875
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.7,0.6363636
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.75,0.5319149
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.8,0.44
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.85,0.29341316
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.8999999999999999,0.03846154
mScarlet_in_PAG,cellpose_ensemble,2,2,2354,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.5,0.7258065
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.55,0.671875
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.6,0.6335878
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.65,0.58518517
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.7,0.5177305
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.75,0.46575344
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.8,0.35443038
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.85,0.2159091
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.8999999999999999,0.03883495
mScarlet_in_PAG,cellpose_ensemble,2,2,2355,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.5,0.6225166
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.55,0.6118421
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.6,0.57051283
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.65,0.53125
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.7,0.46706587
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.75,0.3764045
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.8,0.26288658
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.85,0.11872146
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.8999999999999999,0.012396694
mScarlet_in_PAG,cellpose_ensemble,2,2,2359,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.5,0.6566265
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.55,0.62721896
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.6,0.5804598
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.65,0.5714286
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.7,0.5277778
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.75,0.47058824
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.8,0.41025642
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.85,0.27314815
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.8999999999999999,0.06177606
mScarlet_in_PAG,cellpose_ensemble,2,2,2363,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.5,0.7259259
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.55,0.6884058
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.6,0.64084506
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.65,0.6180556
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.7,0.5743243
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.75,0.49358973
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.8,0.4207317
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.85,0.2872928
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.8999999999999999,0.0787037
mScarlet_in_PAG,cellpose_ensemble,2,2,2364,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.5,0.627907
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.55,0.60305345
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.6,0.59090906
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.65,0.5671642
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.7,0.5441176
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.75,0.5328467
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.8,0.4
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.85,0.23529412
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.8999999999999999,0.065989845
mScarlet_in_PAG,cellpose_ensemble,2,2,2365,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.5,0.6666667
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.55,0.63265306
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.6,0.61616164
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.65,0.5841584
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.7,0.53846157
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.75,0.4678899
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.8,0.36752138
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.85,0.28
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.8999999999999999,0.059602648
mScarlet_in_PAG,cellpose_ensemble,2,2,2366,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.5,0.7171717
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.55,0.7
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.6,0.65048546
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.65,0.61904764
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.7,0.6037736
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.75,0.5740741
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.8,0.49122807
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.85,0.328125
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.8999999999999999,0.07594936
mScarlet_in_PAG,cellpose_ensemble,2,2,2368,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.5,0.6984127
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.55,0.68503934
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.6,0.68503934
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.65,0.65891474
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.7,0.6212121
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.75,0.58518517
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.8,0.44594595
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.85,0.28143713
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.8999999999999999,0.043902438
mScarlet_in_PAG,cellpose_ensemble,3,3,2354,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.5,0.733871
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.55,0.6666667
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.6,0.6287879
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.65,0.5693431
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.7,0.5248227
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.75,0.47260273
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.8,0.38709676
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.85,0.19444445
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.8999999999999999,0.038647342
mScarlet_in_PAG,cellpose_ensemble,3,3,2355,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.5,0.6357616
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.55,0.5833333
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.6,0.5341615
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.65,0.48795182
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.7,0.41142857
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.75,0.35714287
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.8,0.26020408
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.85,0.12785389
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.8999999999999999,0.016460905
mScarlet_in_PAG,cellpose_ensemble,3,3,2359,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.5,0.7037037
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.55,0.6727273
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.6,0.6626506
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.65,0.61403507
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.7,0.5681818
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.75,0.53333336
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.8,0.38693467
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.85,0.24886878
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.8999999999999999,0.06153846
mScarlet_in_PAG,cellpose_ensemble,3,3,2363,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.5,0.7238806
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.55,0.68613136
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.6,0.63829786
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.65,0.59310347
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.7,0.5298013
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.75,0.4713376
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.8,0.41717792
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.85,0.2977528
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.8999999999999999,0.07943925
mScarlet_in_PAG,cellpose_ensemble,3,3,2364,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.5,0.66129035
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.55,0.63492066
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.6,0.62204725
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.65,0.5846154
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.7,0.53731346
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.75,0.5147059
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.8,0.41095892
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.85,0.25609756
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.8999999999999999,0.056410257
mScarlet_in_PAG,cellpose_ensemble,3,3,2365,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.5,0.69473684
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.55,0.69473684
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.6,0.64285713
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.65,0.61
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.7,0.57843137
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.75,0.5480769
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.8,0.42477876
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.85,0.2777778
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.8999999999999999,0.08053691
mScarlet_in_PAG,cellpose_ensemble,3,3,2366,0.95,0.0
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.5,0.7184466
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.55,0.7019231
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.6,0.6542056
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.65,0.6238532
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.7,0.5945946
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.75,0.55263156
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.8,0.46280992
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.85,0.2919708
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.8999999999999999,0.07272727
mScarlet_in_PAG,cellpose_ensemble,3,3,2368,0.95,0.0
