method,file,subset,exp,dice_score,mean_average_precision,average_precision_at_iou_50,dataset
STAPLE_revised,2364_mask.png,test,4,0.8008963050346789,0.48488909006118774,0.7218934893608093,mScarlet_in_PAG
STAPLE_revised,2364_mask.png,test,5,0.815645436321745,0.4714065492153168,0.6641790866851807,mScarlet_in_PAG
STAPLE_revised,2365_mask.png,test,2,0.8578802623228263,0.5362949967384338,0.7846153974533081,mScarlet_in_PAG
STAPLE_revised,2365_mask.png,test,3,0.7430140143363102,0.47060704231262207,0.5677965879440308,mScarlet_in_PAG
STAPLE_revised,2365_mask.png,test,4,0.7844841654064992,0.45653337240219116,0.692307710647583,mScarlet_in_PAG
STAPLE_revised,2365_mask.png,test,5,0.8016264424923342,0.45714321732521057,0.6428571343421936,mScarlet_in_PAG
STAPLE_revised,2366_mask.png,test,2,0.8408997205552248,0.520592212677002,0.7799999713897705,mScarlet_in_PAG
STAPLE_revised,2366_mask.png,test,3,0.7269374853664248,0.4348253607749939,0.5581395626068115,mScarlet_in_PAG
STAPLE_revised,2366_mask.png,test,4,0.7322786502225994,0.42721328139305115,0.5895522236824036,mScarlet_in_PAG
STAPLE_revised,2366_mask.png,test,5,0.7916588539447144,0.48591431975364685,0.6777777671813965,mScarlet_in_PAG
STAPLE_revised,2368_mask.png,test,2,0.8580327086006355,0.5577811002731323,0.7545454502105713,mScarlet_in_PAG
STAPLE_revised,2368_mask.png,test,3,0.8034987318722767,0.5330298542976379,0.6236559152603149,mScarlet_in_PAG
STAPLE_revised,2368_mask.png,test,4,0.8179855782187003,0.4843691289424896,0.767241358757019,mScarlet_in_PAG
STAPLE_revised,2368_mask.png,test,5,0.8505681548043551,0.5361596941947937,0.7216494679450989,mScarlet_in_PAG
STAPLE,2352_mask.png,train,1,0.8809758393392345,0.5475233793258667,0.7727272510528564,mScarlet_in_PAG
STAPLE,2352_mask.png,train,2,0.8520395653310269,0.5201975107192993,0.8139534592628479,mScarlet_in_PAG
STAPLE,2352_mask.png,train,3,0.8321414986686952,0.5895772576332092,0.7317073345184326,mScarlet_in_PAG
STAPLE,2352_mask.png,train,4,0.733011968492362,0.37798482179641724,0.6666666865348816,mScarlet_in_PAG
STAPLE,2352_mask.png,train,5,0.8506728034742547,0.5202411413192749,0.7373737096786499,mScarlet_in_PAG
STAPLE,2353_mask.png,train,1,0.800759000354291,0.5166431069374084,0.734375,mScarlet_in_PAG
STAPLE,2353_mask.png,train,2,0.7911275886890771,0.4808124899864197,0.7123287916183472,mScarlet_in_PAG
STAPLE,2353_mask.png,train,3,0.8516131226721544,0.5938640832901001,0.7213114500045776,mScarlet_in_PAG
STAPLE,2353_mask.png,train,4,0.7738851963296747,0.3831959068775177,0.774193525314331,mScarlet_in_PAG
STAPLE,2353_mask.png,train,5,0.8492996632195261,0.5285295844078064,0.8153846263885498,mScarlet_in_PAG
STAPLE,2356_mask.png,train,1,0.8241825365799174,0.48240789771080017,0.7244094610214233,mScarlet_in_PAG
STAPLE,2356_mask.png,train,2,0.8157266735345009,0.4539978504180908,0.7142857313156128,mScarlet_in_PAG
STAPLE,2356_mask.png,train,3,0.6916587957086067,0.39125198125839233,0.4958677589893341,mScarlet_in_PAG
STAPLE,2356_mask.png,train,4,0.8372116883373124,0.446556955575943,0.787401556968689,mScarlet_in_PAG
STAPLE,2356_mask.png,train,5,0.7664232716531877,0.4030524790287018,0.548872172832489,mScarlet_in_PAG
STAPLE,2357_mask.png,train,1,0.7837031969901214,0.4345983564853668,0.6538461446762085,mScarlet_in_PAG
STAPLE,2357_mask.png,train,2,0.7780934266551822,0.4148656725883484,0.6504854559898376,mScarlet_in_PAG
STAPLE,2357_mask.png,train,3,0.635264789233987,0.37210407853126526,0.4404761791229248,mScarlet_in_PAG
STAPLE,2357_mask.png,train,4,0.7618998700478203,0.3609287142753601,0.6666666865348816,mScarlet_in_PAG
STAPLE,2357_mask.png,train,5,0.6496788008565311,0.3528635501861572,0.4767441749572754,mScarlet_in_PAG
STAPLE,2358_mask.png,train,1,0.819711366356077,0.4154261648654938,0.6990291476249695,mScarlet_in_PAG
STAPLE,2358_mask.png,train,2,0.7781895366088736,0.35620859265327454,0.6525423526763916,mScarlet_in_PAG
STAPLE,2358_mask.png,train,3,0.7881539243440194,0.4292014241218567,0.5656565427780151,mScarlet_in_PAG
STAPLE,2358_mask.png,train,4,0.8211118264594202,0.4396544396877289,0.7090908885002136,mScarlet_in_PAG
STAPLE,2358_mask.png,train,5,0.8090403574265654,0.46552783250808716,0.65625,mScarlet_in_PAG
STAPLE,2360_mask.png,train,1,0.7580573380449377,0.3398952782154083,0.5819672346115112,mScarlet_in_PAG
STAPLE,2360_mask.png,train,2,0.6967066176723102,0.3755251467227936,0.5827814340591431,mScarlet_in_PAG
STAPLE,2360_mask.png,train,3,0.5974680856710635,0.2758161127567291,0.4144144058227539,mScarlet_in_PAG
STAPLE,2360_mask.png,train,4,0.8023436840270486,0.39408472180366516,0.7310924530029297,mScarlet_in_PAG
STAPLE,2360_mask.png,train,5,0.8184368151342261,0.44507378339767456,0.6696428656578064,mScarlet_in_PAG
STAPLE,2361_mask.png,train,1,0.8062410341161991,0.37699171900749207,0.6229507923126221,mScarlet_in_PAG
STAPLE,2361_mask.png,train,2,0.7906146889304395,0.35672298073768616,0.5882353186607361,mScarlet_in_PAG
STAPLE,2361_mask.png,train,3,0.7033568506919381,0.3378438651561737,0.4702380895614624,mScarlet_in_PAG
STAPLE,2361_mask.png,train,4,0.7847696669699825,0.3052076995372772,0.5668202638626099,mScarlet_in_PAG
STAPLE,2361_mask.png,train,5,0.8068406400748028,0.353055864572525,0.5762711763381958,mScarlet_in_PAG
STAPLE,2362_mask.png,train,2,0.8862502816728974,0.5528736710548401,0.7925925850868225,mScarlet_in_PAG
STAPLE,2362_mask.png,train,3,0.7699322351108795,0.40187835693359375,0.5230769515037537,mScarlet_in_PAG
STAPLE,2362_mask.png,train,4,0.8284933926352187,0.42241382598876953,0.6708860993385315,mScarlet_in_PAG
STAPLE,2362_mask.png,train,5,0.8270544747857647,0.47029003500938416,0.6428571343421936,mScarlet_in_PAG
STAPLE,2367_mask.png,train,2,0.7628867518814957,0.42595887184143066,0.6153846383094788,mScarlet_in_PAG
STAPLE,2367_mask.png,train,3,0.7989816348221569,0.4885959029197693,0.609375,mScarlet_in_PAG
STAPLE,2367_mask.png,train,4,0.7864005394260414,0.42605695128440857,0.6835442781448364,mScarlet_in_PAG
STAPLE,2367_mask.png,train,5,0.8428790398321658,0.4997236728668213,0.7014925479888916,mScarlet_in_PAG
STAPLE,2369_mask.png,train,2,0.8765747376167364,0.5443459749221802,0.7850467562675476,mScarlet_in_PAG
STAPLE,2369_mask.png,train,3,0.8505613723986093,0.5431444048881531,0.7021276354789734,mScarlet_in_PAG
STAPLE,2369_mask.png,train,4,0.8645560773856235,0.505835771560669,0.7980769276618958,mScarlet_in_PAG
STAPLE,2369_mask.png,train,5,0.816538177652458,0.4833652973175049,0.6470588445663452,mScarlet_in_PAG
STAPLE,2370_mask.png,train,2,0.89424056561844,0.6083766222000122,0.8367347121238708,mScarlet_in_PAG
STAPLE,2370_mask.png,train,3,0.8374968694424699,0.5252107381820679,0.6344085931777954,mScarlet_in_PAG
STAPLE,2370_mask.png,train,4,0.823272002951702,0.3710614740848541,0.682692289352417,mScarlet_in_PAG
STAPLE,2370_mask.png,train,5,0.8773654908268498,0.5303696393966675,0.737864077091217,mScarlet_in_PAG
STAPLE,2371_mask.png,train,2,0.8635960629227385,0.5302056074142456,0.7551020383834839,mScarlet_in_PAG
STAPLE,2371_mask.png,train,3,0.8111758863048663,0.4852367043495178,0.5939849615097046,mScarlet_in_PAG
STAPLE,2371_mask.png,train,4,0.8272298282059526,0.47178396582603455,0.7229729890823364,mScarlet_in_PAG
STAPLE,2371_mask.png,train,5,0.8438766122824475,0.523715615272522,0.6971830725669861,mScarlet_in_PAG
STAPLE_revised,2332_mask.png,test,1,0.9060235713666368,0.6257048845291138,0.8695651888847351,YFP_in_CTX
STAPLE_revised,2332_mask.png,test,2,0.8998454053562498,0.6380009651184082,0.8842105269432068,YFP_in_CTX
STAPLE_revised,2332_mask.png,test,3,0.8475034469174709,0.5480502843856812,0.7078651785850525,YFP_in_CTX
STAPLE_revised,2332_mask.png,test,4,0.7257092539316947,0.21758249402046204,0.5899999737739563,YFP_in_CTX
STAPLE_revised,2332_mask.png,test,5,0.8337626058765489,0.4308716654777527,0.8247422575950623,YFP_in_CTX
STAPLE_revised,2334_mask.png,test,1,0.8965513859431892,0.5709212422370911,0.8333333134651184,YFP_in_CTX
STAPLE_revised,2334_mask.png,test,2,0.8864706519986146,0.5115638971328735,0.800000011920929,YFP_in_CTX
STAPLE_revised,2334_mask.png,test,3,0.8411599191011484,0.5166479349136353,0.6219512224197388,YFP_in_CTX
STAPLE_revised,2334_mask.png,test,4,0.7681814798273039,0.23243169486522675,0.6483516693115234,YFP_in_CTX
STAPLE_revised,2334_mask.png,test,5,0.849466787925831,0.4110206067562103,0.8160919547080994,YFP_in_CTX
STAPLE_revised,2340_mask.png,test,1,0.8932160395812258,0.48986878991127014,0.8163265585899353,YFP_in_CTX
STAPLE_revised,2340_mask.png,test,2,0.8970990910386936,0.5469377636909485,0.84375,YFP_in_CTX
STAPLE_revised,2340_mask.png,test,3,0.8799524603753233,0.5782663822174072,0.6565656661987305,YFP_in_CTX
STAPLE_revised,2340_mask.png,test,4,0.7423240209938351,0.22935453057289124,0.6299999952316284,YFP_in_CTX
STAPLE_revised,2340_mask.png,test,5,0.8930975227283193,0.5296048521995544,0.8269230723381042,YFP_in_CTX
STAPLE_revised,2341_mask.png,test,1,0.856016333300854,0.49470120668411255,0.9035087823867798,YFP_in_CTX
STAPLE_revised,2341_mask.png,test,2,0.8812010102541845,0.5700523853302002,0.8999999761581421,YFP_in_CTX
STAPLE_revised,2341_mask.png,test,3,0.6566165983527568,0.3646935820579529,0.4220183491706848,YFP_in_CTX
STAPLE_revised,2341_mask.png,test,4,0.6833596811219973,0.2020624428987503,0.6581196784973145,YFP_in_CTX
STAPLE_revised,2341_mask.png,test,5,0.8893880476835759,0.6060938835144043,0.8907563090324402,YFP_in_CTX
STAPLE_revised,2342_mask.png,test,2,0.8323554065381391,0.48200520873069763,0.6363636255264282,YFP_in_CTX
STAPLE_revised,2342_mask.png,test,3,0.8743738960001936,0.5285735130310059,0.7631579041481018,YFP_in_CTX
STAPLE_revised,2342_mask.png,test,4,0.8749974658908914,0.5137943029403687,0.8888888955116272,YFP_in_CTX
STAPLE_revised,2343_mask.png,test,2,0.8417641983904839,0.4662202000617981,0.7113401889801025,YFP_in_CTX
STAPLE_revised,2343_mask.png,test,3,0.815584350010414,0.44011545181274414,0.6666666865348816,YFP_in_CTX
STAPLE_revised,2343_mask.png,test,4,0.9299715810403523,0.7077823877334595,0.9605262875556946,YFP_in_CTX
STAPLE_revised,2347_mask.png,test,2,0.8906691424198795,0.5868133306503296,0.762499988079071,YFP_in_CTX
STAPLE_revised,2347_mask.png,test,3,0.8791531310377939,0.5608278512954712,0.8030303120613098,YFP_in_CTX
STAPLE_revised,2347_mask.png,test,4,0.8643373774038675,0.48278579115867615,0.8999999761581421,YFP_in_CTX
STAPLE_revised,2349_mask.png,test,2,0.772972514900709,0.37752532958984375,0.6616541147232056,YFP_in_CTX
STAPLE_revised,2349_mask.png,test,3,0.8344297205439302,0.4995559751987457,0.6041666865348816,YFP_in_CTX
STAPLE_revised,2349_mask.png,test,4,0.9066877746187646,0.6165823340415955,0.9494949579238892,YFP_in_CTX
STAPLE,2333_mask.png,train,1,0.8856886869627081,0.5004475712776184,0.8345323801040649,YFP_in_CTX
STAPLE,2333_mask.png,train,2,0.8681276948416403,0.5015519857406616,0.7402597665786743,YFP_in_CTX
STAPLE,2333_mask.png,train,3,0.786604533918228,0.4361026883125305,0.5073529481887817,YFP_in_CTX
STAPLE,2333_mask.png,train,4,0.6626537100690258,0.1176513209939003,0.40506330132484436,YFP_in_CTX
STAPLE,2333_mask.png,train,5,0.869561374947672,0.4543604850769043,0.8082191944122314,YFP_in_CTX
STAPLE,2335_mask.png,train,1,0.9059484756403663,0.5436044931411743,0.8086956739425659,YFP_in_CTX
STAPLE,2335_mask.png,train,2,0.8833194703901169,0.4902467727661133,0.7652173638343811,YFP_in_CTX
STAPLE,2335_mask.png,train,3,0.8519556622586183,0.5133476853370667,0.6238532066345215,YFP_in_CTX
STAPLE,2335_mask.png,train,4,0.6638116481354991,0.10277555137872696,0.36764705181121826,YFP_in_CTX
STAPLE,2335_mask.png,train,5,0.8225336864127811,0.33053314685821533,0.6796875,YFP_in_CTX
STAPLE,2336_mask.png,train,1,0.8606833297182792,0.41147518157958984,0.7682926654815674,YFP_in_CTX
STAPLE,2336_mask.png,train,2,0.8830868339493281,0.4525875449180603,0.75,YFP_in_CTX
STAPLE,2336_mask.png,train,3,0.8480290553868312,0.462026447057724,0.6000000238418579,YFP_in_CTX
STAPLE,2336_mask.png,train,4,0.7117133270151892,0.18332409858703613,0.47252747416496277,YFP_in_CTX
STAPLE,2336_mask.png,train,5,0.8429812325640376,0.4080204367637634,0.7441860437393188,YFP_in_CTX
STAPLE,2337_mask.png,train,1,0.8236951002070712,0.3712491989135742,0.6373626589775085,YFP_in_CTX
STAPLE,2337_mask.png,train,2,0.8625525849662349,0.4791601300239563,0.75,YFP_in_CTX
STAPLE,2337_mask.png,train,3,0.7566233169285879,0.3610239624977112,0.4523809552192688,YFP_in_CTX
STAPLE,2337_mask.png,train,4,0.6620329537725707,0.14123597741127014,0.40776699781417847,YFP_in_CTX
STAPLE,2337_mask.png,train,5,0.8040257017830882,0.36394020915031433,0.7346938848495483,YFP_in_CTX
STAPLE,2338_mask.png,train,1,0.8337678916128098,0.4127369821071625,0.7586206793785095,YFP_in_CTX
STAPLE,2338_mask.png,train,2,0.8870396359747011,0.5460585355758667,0.7682926654815674,YFP_in_CTX
STAPLE,2338_mask.png,train,3,0.8274421852757111,0.47064346075057983,0.5454545617103577,YFP_in_CTX
STAPLE,2338_mask.png,train,4,0.5723627287853578,0.10324057191610336,0.3255814015865326,YFP_in_CTX
STAPLE,2338_mask.png,train,5,0.8787743170283472,0.505914568901062,0.8023256063461304,YFP_in_CTX
STAPLE,2339_mask.png,train,1,0.8616681850929926,0.5168501138687134,0.8999999761581421,YFP_in_CTX
STAPLE,2339_mask.png,train,2,0.9117780553910529,0.6218566298484802,0.9200000166893005,YFP_in_CTX
STAPLE,2339_mask.png,train,3,0.777949654064432,0.4925248622894287,0.59375,YFP_in_CTX
STAPLE,2339_mask.png,train,4,0.726010808752763,0.19208551943302155,0.5963302850723267,YFP_in_CTX
STAPLE,2339_mask.png,train,5,0.8899901240759193,0.5139316916465759,0.778761088848114,YFP_in_CTX
STAPLE,2344_mask.png,train,2,0.7690076900769007,0.3706170618534088,0.5857142806053162,YFP_in_CTX
STAPLE,2344_mask.png,train,3,0.8114986422828149,0.42391595244407654,0.5957446694374084,YFP_in_CTX
STAPLE,2344_mask.png,train,4,0.8184968530174009,0.4434303641319275,0.843137264251709,YFP_in_CTX
STAPLE,2345_mask.png,train,2,0.8028562029529579,0.3882996439933777,0.5648148059844971,YFP_in_CTX
STAPLE,2345_mask.png,train,3,0.8440245412910101,0.4752180576324463,0.6315789222717285,YFP_in_CTX
STAPLE,2345_mask.png,train,4,0.904517771388293,0.5948061943054199,0.8987341523170471,YFP_in_CTX
STAPLE,2346_mask.png,train,2,0.8117744317338741,0.377822607755661,0.5,YFP_in_CTX
STAPLE,2346_mask.png,train,3,0.8876678825544532,0.45563387870788574,0.6481481194496155,YFP_in_CTX
STAPLE,2346_mask.png,train,4,0.8725759643289578,0.5021466016769409,0.8545454740524292,YFP_in_CTX
STAPLE,2348_mask.png,train,2,0.8028632086492197,0.4028640389442444,0.6024096608161926,YFP_in_CTX
STAPLE,2348_mask.png,train,3,0.8322978662266476,0.494640588760376,0.6499999761581421,YFP_in_CTX
STAPLE,2348_mask.png,train,4,0.8805046593919632,0.5273778438568115,0.9032257795333862,YFP_in_CTX
STAPLE,2350_mask.png,train,2,0.7933140617635134,0.46962970495224,0.6352941393852234,YFP_in_CTX
STAPLE,2350_mask.png,train,3,0.8660773526199748,0.553644061088562,0.7241379022598267,YFP_in_CTX
STAPLE,2350_mask.png,train,4,0.898032106813547,0.5819481015205383,0.9333333373069763,YFP_in_CTX
STAPLE,2351_mask.png,train,2,0.809800225088491,0.40064677596092224,0.6315789222717285,YFP_in_CTX
STAPLE,2351_mask.png,train,3,0.8641553575818196,0.47736015915870667,0.7037037014961243,YFP_in_CTX
STAPLE,2351_mask.png,train,4,0.8790084353173794,0.5383626818656921,0.8928571343421936,YFP_in_CTX
