method,file,subset,exp,threshold,ap,dataset
STAPLE,2376-1_mask.png,train,2,0.8999999999999999,0.0754717,GFAP_in_HC
STAPLE,2376-1_mask.png,train,2,0.95,0.0754717,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.5,0.42424244,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.55,0.38235295,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.6,0.38235295,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.65,0.30555555,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.7,0.27027026,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.75,0.23684211,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.8,0.11904762,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.85,0.093023255,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.8999999999999999,0.0,GFAP_in_HC
STAPLE,2376-1_mask.png,train,3,0.95,0.0,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.5,0.30232558,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.55,0.27272728,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.6,0.27272728,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.65,0.19148937,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.7,0.09803922,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.75,0.056603774,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.8,0.037037037,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.85,0.037037037,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.8999999999999999,0.037037037,GFAP_in_HC
STAPLE,2377-1_mask.png,train,1,0.95,0.037037037,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.5,0.33333334,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.55,0.33333334,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.6,0.33333334,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.65,0.33333334,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.7,0.25,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.75,0.2,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.8,0.09090909,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.85,0.05263158,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.8999999999999999,0.03448276,GFAP_in_HC
STAPLE,2377-1_mask.png,train,2,0.95,0.016949153,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.5,0.3,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.55,0.3,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.6,0.3,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.65,0.2682927,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.7,0.2682927,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.75,0.2682927,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.8,0.10638298,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.85,0.06122449,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.8999999999999999,0.019607844,GFAP_in_HC
STAPLE,2377-1_mask.png,train,3,0.95,0.0,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.5,0.3469388,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.55,0.29411766,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.6,0.26923078,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.65,0.26923078,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.7,0.22222222,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.75,0.13793103,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.8,0.08196721,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.85,0.04761905,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.8999999999999999,0.04761905,GFAP_in_HC
STAPLE,2377-3_mask.png,train,1,0.95,0.03125,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.5,0.39344263,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.55,0.39344263,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.6,0.37096775,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.65,0.37096775,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.7,0.328125,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.75,0.30769232,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.8,0.23188406,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.85,0.18055555,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.8999999999999999,0.103896104,GFAP_in_HC
STAPLE,2377-3_mask.png,train,2,0.95,0.07594936,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.5,0.45833334,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.55,0.45833334,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.6,0.45833334,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.65,0.37254903,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.7,0.34615386,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.75,0.34615386,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.8,0.25,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.85,0.14754099,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.8999999999999999,0.07692308,GFAP_in_HC
STAPLE,2377-3_mask.png,train,3,0.95,0.060606062,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.5,0.14754099,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.55,0.12903225,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.6,0.09375,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.65,0.04477612,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.7,0.014492754,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.75,0.014492754,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.8,0.014492754,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.85,0.014492754,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.8999999999999999,0.014492754,GFAP_in_HC
STAPLE,2378-0_mask.png,train,1,0.95,0.0,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.5,0.3859649,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.55,0.3859649,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.6,0.36206895,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.65,0.33898306,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.7,0.27419356,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.75,0.21538462,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.8,0.17910448,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.85,0.097222224,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.8999999999999999,0.025974026,GFAP_in_HC
STAPLE,2378-0_mask.png,train,2,0.95,0.012820513,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.5,0.509434,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.55,0.4814815,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.6,0.45454547,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.65,0.45454547,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.7,0.45454547,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.75,0.42857143,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.8,0.37931034,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.85,0.19402985,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.8999999999999999,0.11111111,GFAP_in_HC
STAPLE,2378-0_mask.png,train,3,0.95,0.08108108,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.5,0.050847456,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.55,0.033333335,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.6,0.033333335,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.65,0.016393442,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.7,0.016393442,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.75,0.0,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.8,0.0,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.85,0.0,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.8999999999999999,0.0,GFAP_in_HC
STAPLE,2378-1_mask.png,train,1,0.95,0.0,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.5,0.29090908,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.55,0.26785713,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.6,0.24561404,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.65,0.20338982,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.7,0.18333334,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.75,0.16393442,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.8,0.092307694,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.85,0.04411765,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.8999999999999999,0.04411765,GFAP_in_HC
STAPLE,2378-1_mask.png,train,2,0.95,0.028985508,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.5,0.46,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.55,0.46,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.6,0.46,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.65,0.46,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.7,0.46,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.75,0.35185185,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.8,0.30357143,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.85,0.15873016,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.8999999999999999,0.12307692,GFAP_in_HC
STAPLE,2378-1_mask.png,train,3,0.95,0.10606061,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.5,0.23529412,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.55,0.18867925,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.6,0.16666667,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.65,0.16666667,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.7,0.125,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.75,0.032786883,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.8,0.0,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.85,0.0,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.8999999999999999,0.0,GFAP_in_HC
STAPLE,2379-0_mask.png,train,1,0.95,0.0,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.5,0.41538462,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.55,0.3939394,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.6,0.3939394,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.65,0.37313432,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.7,0.3529412,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.75,0.29577464,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.8,0.26027396,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.85,0.13580246,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.8999999999999999,0.0952381,GFAP_in_HC
STAPLE,2379-0_mask.png,train,2,0.95,0.0952381,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.5,0.36363637,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.55,0.3432836,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.6,0.3432836,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.65,0.2857143,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.7,0.26760563,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.75,0.21621622,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.8,0.18421052,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.85,0.15384616,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.8999999999999999,0.1392405,GFAP_in_HC
STAPLE,2379-0_mask.png,train,3,0.95,0.11111111,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.5,0.18644068,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.55,0.11111111,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.6,0.060606062,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.65,0.029411765,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.7,0.029411765,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.75,0.014492754,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.8,0.0,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.85,0.0,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.8999999999999999,0.0,GFAP_in_HC
STAPLE,2379-1_mask.png,train,1,0.95,0.0,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.5,0.39344263,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.55,0.34920636,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.6,0.328125,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.65,0.30769232,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.7,0.26865673,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.75,0.23188406,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.8,0.14864865,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.85,0.103896104,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.8999999999999999,0.08974359,GFAP_in_HC
STAPLE,2379-1_mask.png,train,2,0.95,0.0625,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.5,0.34545454,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.55,0.34545454,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.6,0.32142857,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.65,0.27586207,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.7,0.19354838,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.75,0.121212125,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.8,0.121212125,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.85,0.104477614,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.8999999999999999,0.0882353,GFAP_in_HC
STAPLE,2379-1_mask.png,train,3,0.95,0.072463766,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.5,0.35,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.55,0.25581396,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.6,0.25581396,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.65,0.25581396,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.7,0.17391305,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.75,0.125,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.8,0.10204082,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.85,0.03846154,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.8999999999999999,0.018867925,GFAP_in_HC
STAPLE,2379-2_mask.png,train,1,0.95,0.018867925,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.5,0.55813956,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.55,0.55813956,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.6,0.55813956,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.65,0.4888889,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.7,0.4888889,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.75,0.36734694,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.8,0.1754386,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.85,0.11666667,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.8999999999999999,0.08064516,GFAP_in_HC
STAPLE,2379-2_mask.png,train,2,0.95,0.06349207,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.5,0.39534885,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.55,0.39534885,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.6,0.33333334,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.65,0.33333334,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.7,0.27659574,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.75,0.1764706,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.8,0.09090909,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.85,0.071428575,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.8999999999999999,0.016949153,GFAP_in_HC
STAPLE,2379-2_mask.png,train,3,0.95,0.016949153,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.5,0.24390244,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.55,0.21428572,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.6,0.18604651,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.65,0.18604651,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.7,0.13333334,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.75,0.040816326,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.8,0.02,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.85,0.0,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.8999999999999999,0.0,GFAP_in_HC
STAPLE,2379-3_mask.png,train,1,0.95,0.0,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.5,0.42553192,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.55,0.42553192,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.6,0.39583334,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.65,0.34,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.7,0.26415095,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.75,0.24074075,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.8,0.1754386,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.85,0.08064516,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.8999999999999999,0.06349207,GFAP_in_HC
STAPLE,2379-3_mask.png,train,2,0.95,0.046875,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.5,0.3529412,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.55,0.3018868,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.6,0.3018868,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.65,0.25454545,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.7,0.21052632,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.75,0.16949153,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.8,0.11290322,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.85,0.078125,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.8999999999999999,0.045454547,GFAP_in_HC
STAPLE,2379-3_mask.png,train,3,0.95,0.045454547,GFAP_in_HC
STAPLE_revised,1237_mask.png,test,1,0.5,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.55,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.6,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.65,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.7,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.75,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.8,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.85,0.25,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.8999999999999999,0.11111111,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.95,0.11111111,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.5,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.55,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.6,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.65,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.7,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.75,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.8,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.85,0.6666667,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.8999999999999999,0.42857143,PV_in_HC
STAPLE_revised,1237_mask.png,test,2,0.95,0.11111111,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.5,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.55,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.6,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.65,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.7,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.75,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.8,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.85,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.8999999999999999,0.625,PV_in_HC
STAPLE_revised,1237_mask.png,test,3,0.95,0.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.5,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.55,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.6,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.65,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.7,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.75,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.8,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.85,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.8999999999999999,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,4,0.95,0.42857143,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.5,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.55,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.6,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.65,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.7,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.75,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.8,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.85,1.0,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.8999999999999999,0.6666667,PV_in_HC
STAPLE_revised,1237_mask.png,test,5,0.95,0.11111111,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.5,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.55,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.6,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.65,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.7,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.75,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.8,0.45454547,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.85,0.33333334,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.8999999999999999,0.23076923,PV_in_HC
STAPLE_revised,1283_mask.png,test,1,0.95,0.0,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.5,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.55,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.6,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.65,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.7,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.75,0.6,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.8,0.45454547,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.85,0.23076923,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.8999999999999999,0.14285715,PV_in_HC
STAPLE_revised,1283_mask.png,test,2,0.95,0.06666667,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.5,0.5294118,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.55,0.5294118,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.6,0.44444445,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.65,0.44444445,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.7,0.44444445,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.75,0.44444445,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.8,0.44444445,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.85,0.44444445,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.8999999999999999,0.18181819,PV_in_HC
STAPLE_revised,1283_mask.png,test,3,0.95,0.0,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.5,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.55,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.6,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.65,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.7,0.6363636,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.75,0.6363636,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.8,0.5,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.85,0.5,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.8999999999999999,0.5,PV_in_HC
STAPLE_revised,1283_mask.png,test,4,0.95,0.125,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.5,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.55,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.6,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.65,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.7,0.8,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.75,0.6363636,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.8,0.6363636,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.85,0.5,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.8999999999999999,0.2,PV_in_HC
STAPLE_revised,1283_mask.png,test,5,0.95,0.0,PV_in_HC
STAPLE_revised,1377_mask.png,test,1,0.5,0.72727275,PV_in_HC
